file_name,station_id,begin_time,phase_type,phase_time,phase_score,polarity,sharpness
nc73311641.mseed,BK.PETL.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:23.150,0.962,U,I
nc73311641.mseed,BK.PETY.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:29.580,0.888,U,E
nc73311641.mseed,BK.RVIT.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:24.010,0.962,U,I
nc73311641.mseed,BK.SIGP.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:41.830,0.871,D,E
nc73311641.mseed,BK.TRIN.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:35.100,0.758,U,I
nc73311641.mseed,BK.WEAV.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:30.300,0.916,D,E
nc73311641.mseed,BK.YBH.00.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:43.740,0.752,D,E
nc73311641.mseed,BK.YBH.50.HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:43.660,0.899,U,E
nc73311641.mseed,NC.GHO.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:32.790,0.979,U,I
nc73311641.mseed,NC.GNR.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:30.470,0.844,U,I
nc73311641.mseed,NC.GRO..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:31.180,0.773,D,E
nc73311641.mseed,NC.GVV..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:31.670,0.911,U,E
nc73311641.mseed,NC.KBN..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:26.140,0.94,U,I
nc73311641.mseed,NC.KBU.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:19.450,0.981,D,I
nc73311641.mseed,NC.KCO..HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.410,0.982,U,I
nc73311641.mseed,NC.KCPB..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:24.760,0.905,D,E
nc73311641.mseed,NC.KCT..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:25.600,0.955,U,I
nc73311641.mseed,NC.KHMB..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:28.260,0.973,D,I
nc73311641.mseed,NC.KIP.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:23.940,0.909,D,E
nc73311641.mseed,NC.KMPB..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.580,0.979,U,I
nc73311641.mseed,NC.KMR..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:19.620,0.983,D,I
nc73311641.mseed,NC.KPR.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:20.190,0.973,U,I
nc73311641.mseed,NC.KRK.01.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:28.590,0.759,D,E
nc73311641.mseed,NC.KRP..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:31.960,0.98,D,I
nc73311641.mseed,NC.KSXB..HHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:41.170,0.94,D,E
nc73311641.mseed,NC.LSF..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:33.780,0.923,U,E
nc73311641.mseed,NC.LVR..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:31.110,0.948,U,I
nc73311641.mseed,NP.1582.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:26.560,0.868,U,E
nc73311641.mseed,NP.1584.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:25.300,0.867,D,E
nc73311641.mseed,NP.1591.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:19.220,0.984,D,I
nc73311641.mseed,PB.B047..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.460,0.979,U,I
nc73311641.mseed,PB.B045..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.960,0.914,U,I
nc73311641.mseed,PB.B046..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.870,0.981,U,I
nc73311641.mseed,PB.B049..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:39:44.810,0.758,U,I
nc73311641.mseed,PB.B932..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.830,0.985,U,I
nc73311641.mseed,PB.B933..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:19.640,0.979,D,I
nc73311641.mseed,PB.B934..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.050,0.963,D,I
nc73311641.mseed,PB.B935..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:39:44.810,0.795,D,I
nc73311641.mseed,CE.79036.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:26.590,0.784,D,E
nc73311641.mseed,CE.79435.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:20.780,0.966,U,I
nc73311641.mseed,CE.79666.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:54.140,0.767,D,E
nc73311641.mseed,CE.79668.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:41:49.060,0.866,U,E
nc73311641.mseed,CE.89101.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:39:44.810,0.841,U,E
nc73311641.mseed,CE.89255.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:25.460,0.817,D,I
nc73311641.mseed,CE.89462.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:24.030,0.793,D,E
nc73311641.mseed,CE.99017.10.HNZ,2019-12-04 19:39:44.800,P,2019-12-04 19:41:17.550,0.769,U,I
nc73311641.mseed,PB.B045..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.960,0.914,U,I
nc73311641.mseed,PB.B046..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.870,0.981,U,I
nc73311641.mseed,PB.B047..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.460,0.979,U,I
nc73311641.mseed,PB.B932..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:21.830,0.985,U,I
nc73311641.mseed,PB.B049..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:39:44.810,0.758,U,I
nc73311641.mseed,PB.B933..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:19.640,0.979,D,I
nc73311641.mseed,PB.B935..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:39:44.810,0.795,D,I
nc73311641.mseed,PB.B934..EHZ,2019-12-04 19:39:44.800,P,2019-12-04 19:40:22.050,0.963,D,I
nc71872550.mseed,BK.WDC.00.HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:11.530,0.89,U,E
nc71872550.mseed,BK.JCC.00.HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:29:58.710,0.972,D,I
nc71872550.mseed,BK.YBH.00.HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:12.490,0.875,U,I
nc71872550.mseed,BK.YBH.50.HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:12.480,0.879,U,I
nc71872550.mseed,NC.KCO..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:08.570,0.884,D,E
nc71872550.mseed,NC.KCPB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:19.370,0.785,U,E
nc71872550.mseed,NC.KCR.02.EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:04.870,0.948,D,E
nc71872550.mseed,NC.KCS..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:02.770,0.965,U,I
nc71872550.mseed,NC.KHBB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:02.830,0.969,U,I
nc71872550.mseed,NC.KHMB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:29:56.240,0.977,U,I
nc71872550.mseed,NC.KIP..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:16.790,0.836,D,E
nc71872550.mseed,NC.KMPB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:05.950,0.963,D,E
nc71872550.mseed,NC.KOM..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:00.850,0.796,D,I
nc71872550.mseed,NC.KRMB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:04.070,0.945,U,E
nc71872550.mseed,NC.KSXB..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:09.570,0.892,U,I
nc71872550.mseed,NC.KRP..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:29:59.250,0.804,U,E
nc71872550.mseed,NC.LAMB..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:12.200,0.851,U,E
nc71872550.mseed,NC.LBK..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:08.490,0.963,U,I
nc71872550.mseed,NC.LBP..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:10.480,0.799,D,E
nc71872550.mseed,NC.LPK..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:11.720,0.764,U,E
nc71872550.mseed,NC.LSF..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:11.120,0.851,D,E
nc71872550.mseed,PB.B046..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.760,0.917,D,E
nc71872550.mseed,PB.B045..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:29:22.790,0.852,D,E
nc71872550.mseed,PB.B049..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.610,0.961,D,I
nc71872550.mseed,PB.B047..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:08.170,0.84,D,I
nc71872550.mseed,PB.B933..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:10.350,0.968,D,I
nc71872550.mseed,PB.B932..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.890,0.949,U,I
nc71872550.mseed,PB.B934..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:15.660,0.898,U,E
nc71872550.mseed,PB.B935..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:03.540,0.954,D,E
nc71872550.mseed,TA.N02D..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.610,0.929,D,E
nc71872550.mseed,TA.M02C..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.850,0.953,D,I
nc71872550.mseed,7D.FS09B..BHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:10.080,0.901,D,I
nc71872550.mseed,7D.FS13B..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:09.570,0.931,D,I
nc71872550.mseed,7D.FS17B..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:09.050,0.78,D,I
nc71872550.mseed,7D.FS18B..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:08.640,0.78,D,I
nc71872550.mseed,7D.G17B..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:04.630,0.936,D,I
nc71872550.mseed,7D.G19B..BHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:16.250,0.852,D,I
nc71872550.mseed,7D.M14B..BHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:06.750,0.936,D,I
nc71872550.mseed,BK.WDC.00.HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:11.530,0.89,U,E
nc71872550.mseed,PB.B047..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:08.170,0.84,D,I
nc71872550.mseed,PB.B049..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.610,0.961,D,I
nc71872550.mseed,PB.B932..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.890,0.949,U,I
nc71872550.mseed,PB.B045..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:29:22.790,0.852,U,I
nc71872550.mseed,PB.B933..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:10.350,0.968,D,I
nc71872550.mseed,PB.B046..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.760,0.917,D,E
nc71872550.mseed,TA.M02C..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.850,0.953,D,I
nc71872550.mseed,PB.B935..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:03.540,0.954,D,E
nc71872550.mseed,PB.B934..EHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:15.660,0.898,U,E
nc71872550.mseed,TA.N02D..HHZ,2012-10-31 15:29:22.780,P,2012-10-31 15:30:07.610,0.929,D,E
nc73139111.mseed,BK.DCMP.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:43.530,0.87,U,I
nc73139111.mseed,BK.SCOT.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:50.130,0.847,U,E
nc73139111.mseed,BK.PETY.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:45.770,0.784,U,I
nc73139111.mseed,BK.JCC.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:34.820,0.866,U,E
nc73139111.mseed,BK.SIGP.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:48.650,0.78,U,E
nc73139111.mseed,BK.WEAV.00.HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:44.100,0.793,U,E
nc73139111.mseed,NC.KCO..HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:26.850,0.797,D,E
nc73139111.mseed,NC.KCPB..HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:39.800,0.795,U,E
nc73139111.mseed,NC.KHMB..HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:38.210,0.865,U,E
nc73139111.mseed,NC.KIP..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:39.770,0.832,U,E
nc73139111.mseed,NC.KOM.02.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:44.310,0.926,U,E
nc73139111.mseed,NC.KRMB..HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:44.580,0.81,U,E
nc73139111.mseed,NC.KSXB..HHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:48.720,0.86,U,I
nc73139111.mseed,NC.LBK..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:49.340,0.787,U,E
nc73139111.mseed,NP.1586.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:31.930,0.866,U,I
nc73139111.mseed,PB.B045..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:30.890,0.923,U,E
nc73139111.mseed,PB.B046..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:31.600,0.937,D,I
nc73139111.mseed,PB.B047..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:28.050,0.926,U,E
nc73139111.mseed,PB.B932..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:27.210,0.88,U,I
nc73139111.mseed,CE.79298.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:40.450,0.788,D,E
nc73139111.mseed,CE.79435.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:36.010,0.795,D,E
nc73139111.mseed,CE.89101..HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:26.020,0.873,D,E
nc73139111.mseed,CE.89101.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:26.020,0.866,D,I
nc73139111.mseed,CE.89255.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:31.580,0.767,U,E
nc73139111.mseed,CE.89462.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:30.490,0.779,U,E
nc73139111.mseed,CE.89464.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:51:52.000,0.768,U,E
nc73139111.mseed,CE.89781.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:33.730,0.782,U,E
nc73139111.mseed,CE.99144.10.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:50.810,0.769,D,E
nc73139111.mseed,PB.B045..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:30.890,0.923,U,E
nc73139111.mseed,PB.B046..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:31.600,0.937,D,I
nc73139111.mseed,PB.B047..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:28.050,0.926,U,E
nc73139111.mseed,PB.B932..EHZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:27.210,0.88,U,I
nc73139111.mseed,RE.TRNT.20.HNZ,2019-02-02 10:51:51.990,P,2019-02-02 10:52:47.040,0.755,U,E
nc40221138.mseed,NC.GCW..EHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:14.430,0.786,D,E
nc40221138.mseed,BK.WDC..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:08.620,0.877,D,E
nc40221138.mseed,BK.JCC..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:57.060,0.963,D,E
nc40221138.mseed,BK.GASB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:11.840,0.954,D,I
nc40221138.mseed,NC.GHL..EHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:15.880,0.893,D,E
nc40221138.mseed,NC.GHO..EHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:13.500,0.968,D,I
nc40221138.mseed,NC.GNA.02.EHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:11.250,0.92,U,I
nc40221138.mseed,NC.GWR..EHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:12.420,0.939,U,E
nc40221138.mseed,NC.KCPB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:05.530,0.915,D,E
nc40221138.mseed,NC.KHBB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:01.690,0.959,U,I
nc40221138.mseed,NC.KCT..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:56.980,0.966,U,I
nc40221138.mseed,NC.KHMB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:59.100,0.963,D,I
nc40221138.mseed,NC.KMPB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:54.790,0.982,U,I
nc40221138.mseed,NC.KRMB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:07.380,0.981,D,I
nc40221138.mseed,NC.KSXB..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:11.690,0.973,D,E
nc40221138.mseed,NC.KRP..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:02.220,0.982,D,I
nc40221138.mseed,BK.WDC..HHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:08.620,0.877,D,I
nc40221138.mseed,XQ.ME01.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:20.200,0.812,D,I
nc40221138.mseed,XQ.ME07.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:02.460,0.961,D,I
nc40221138.mseed,XQ.ME03.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:09.790,0.958,D,I
nc40221138.mseed,XQ.ME04.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:06.050,0.946,D,I
nc40221138.mseed,XQ.ME08.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:12.180,0.914,D,I
nc40221138.mseed,XQ.ME09.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:08.980,0.849,D,I
nc40221138.mseed,XQ.ME13.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:05.090,0.925,D,I
nc40221138.mseed,XQ.ME29.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:05.780,0.951,D,I
nc40221138.mseed,XQ.ME31.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:55.810,0.973,D,I
nc40221138.mseed,XQ.ME30.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:59.400,0.969,D,I
nc40221138.mseed,XQ.ME32.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:54.730,0.98,D,I
nc40221138.mseed,XQ.ME34.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:54.600,0.975,D,I
nc40221138.mseed,XQ.ME33.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:54.740,0.977,D,I
nc40221138.mseed,XQ.ME36.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:57.100,0.971,D,I
nc40221138.mseed,XQ.ME35.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:55.500,0.983,D,I
nc40221138.mseed,XQ.ME37.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:57.500,0.939,D,I
nc40221138.mseed,XQ.ME38.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:00.920,0.971,D,I
nc40221138.mseed,XQ.ME39.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:31:59.210,0.968,D,I
nc40221138.mseed,XQ.ME42.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:06.970,0.917,D,I
nc40221138.mseed,XQ.ME43.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:09.140,0.963,D,I
nc40221138.mseed,XQ.ME44.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:09.720,0.899,D,I
nc40221138.mseed,XQ.ME45.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:11.410,0.913,D,I
nc40221138.mseed,XQ.ME46.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:14.460,0.835,D,I
nc40221138.mseed,XQ.ME49.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:02.720,0.928,D,I
nc40221138.mseed,XQ.ME52.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:11.240,0.959,D,I
nc40221138.mseed,XQ.ME50.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:06.930,0.961,D,I
nc40221138.mseed,XQ.ME53.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:10.970,0.957,D,I
nc40221138.mseed,XQ.ME56.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:08.540,0.94,D,I
nc40221138.mseed,XQ.ME54.01.BHZ,2008-07-25 08:31:20.190,P,2008-07-25 08:32:14.340,0.942,D,I
nc71339731.mseed,BK.JCC..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:59.070,0.831,D,I
nc71339731.mseed,NC.GVV..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:16.980,0.848,D,E
nc71339731.mseed,NC.KCT..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:55.700,0.962,U,I
nc71339731.mseed,NC.KHBB..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:07.740,0.851,U,I
nc71339731.mseed,NC.KHMB..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:03.020,0.892,U,E
nc71339731.mseed,NC.KMPB..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:58.110,0.964,U,I
nc71339731.mseed,NC.KRMB..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:06.820,0.932,D,I
nc71339731.mseed,NC.KSXB..HHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:10.450,0.969,D,I
nc71339731.mseed,PB.B046..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:56.670,0.963,U,I
nc71339731.mseed,PB.B047..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:58.250,0.96,U,I
nc71339731.mseed,PB.B932..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:46:57.390,0.969,U,I
nc71339731.mseed,PB.B049..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:02.060,0.765,U,E
nc71339731.mseed,PB.B933..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:01.750,0.883,U,E
nc71339731.mseed,PB.B935..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:03.960,0.954,U,I
nc71339731.mseed,PB.B934..EHZ,2010-01-13 06:46:19.200,P,2010-01-13 06:47:06.110,0.887,D,E
nc73139526.mseed,BK.JCC.00.HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:23.650,0.957,D,I
nc73139526.mseed,BK.SIGP.00.HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:42.250,0.753,U,E
nc73139526.mseed,BK.YBH.00.HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:46.090,0.763,D,E
nc73139526.mseed,BK.WEAV.00.HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:37.290,0.865,D,E
nc73139526.mseed,NC.KBN..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:41.040,0.822,U,E
nc73139526.mseed,NC.KCO..HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:31.640,0.948,U,E
nc73139526.mseed,NC.KCT..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:28.230,0.962,D,I
nc73139526.mseed,NC.KHBB..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:34.370,0.791,U,E
nc73139526.mseed,NC.KHMB..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:27.970,0.97,D,I
nc73139526.mseed,NC.KIP..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:40.140,0.776,D,E
nc73139526.mseed,NC.KMPB..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:28.010,0.986,D,I
nc73139526.mseed,NC.KMR..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:33.810,0.901,U,I
nc73139526.mseed,NC.KOM.02.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:35.450,0.79,D,E
nc73139526.mseed,NC.KRP..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:30.150,0.977,D,I
nc73139526.mseed,NC.KRMB..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:36.330,0.957,D,E
nc73139526.mseed,NC.LAMB..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:45.800,0.833,U,E
nc73139526.mseed,NC.KSXB..HHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:40.650,0.954,U,E
nc73139526.mseed,NC.LBP..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:39.600,0.916,U,I
nc73139526.mseed,NC.LPG..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:42.930,0.764,D,E
nc73139526.mseed,NC.LSF..EHZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:43.540,0.759,U,E
nc73139526.mseed,NP.1580.01.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:24.520,0.977,U,E
nc73139526.mseed,NP.1582.10.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:23.360,0.96,U,I
nc73139526.mseed,NP.1586.10.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:24.510,0.979,D,I
nc73139526.mseed,NP.1584.10.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:27.530,0.973,D,I
nc73139526.mseed,NP.1591.10.HNZ,2019-02-04 18:18:50.900,P,2019-02-04 18:19:34.940,0.899,D,E
