station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
NC.KFP..EH,2019-06-23 03:52:32.890,4705.0,2019-06-23 03:53:19.865,0.939,P,nc73201181.mseed,1850.3770751953125,1850.3770751953125,102.75,,,2019-06-23T03:53:19.9153,-1.0
CE.79298.10.HN,2019-06-23 03:52:32.890,4658.0,2019-06-23 03:53:19.395,0.923,P,nc73201181.mseed,58.7066535949707,58.7066535949707,103.32,,,2019-06-23T03:53:19.4559,1.0
BK.MNDO.00.HN,2019-06-23 03:52:32.890,4840.0,2019-06-23 03:53:21.215,0.876,P,nc73201181.mseed,47.80747985839844,47.80747985839844,116.65,,,,
BK.DCMP.00.HN,2019-06-23 03:52:32.890,4910.0,2019-06-23 03:53:21.915,0.924,P,nc73201181.mseed,82.38732147216797,82.38732147216797,121.51,-1,E,,
NC.KOM.02.HN,2019-06-23 03:52:32.890,5110.0,2019-06-23 03:53:23.915,0.936,P,nc73201181.mseed,52.70765686035156,52.70765686035156,132.58,,,2019-06-23T03:53:23.9789,1.0
NC.LPG..EH,2019-06-23 03:52:32.890,5242.0,2019-06-23 03:53:25.235,0.947,P,nc73201181.mseed,1797.0224609375,1797.0224609375,138.01,,,2019-06-23T03:53:25.2766,1.0
NC.GWR.01.HN,2019-06-23 03:52:32.890,5222.0,2019-06-23 03:53:25.035,0.92,P,nc73201181.mseed,113.7994155883789,113.7994155883789,146.26,,,2019-06-23T03:53:25.0834,-1.0
NC.G007.01.HN,2019-06-23 03:52:32.890,5222.0,2019-06-23 03:53:25.035,0.944,P,nc73201181.mseed,33.83378219604492,33.83378219604492,148.82,,,2019-06-23T03:53:25.1019,
NC.GVV..EH,2019-06-23 03:52:32.890,5334.0,2019-06-23 03:53:26.155,0.928,P,nc73201181.mseed,1945.186279296875,1945.186279296875,149.33,,,2019-06-23T03:53:26.2107,1.0
BK.TRIN.00.HN,2019-06-23 03:52:32.890,5434.0,2019-06-23 03:53:27.155,0.911,P,nc73201181.mseed,81.1078109741211,81.1078109741211,155.8,1,E,,
BK.HOPS.00.HN,2019-06-23 03:52:32.890,5609.0,2019-06-23 03:53:28.905,0.909,P,nc73201181.mseed,39.21476364135742,39.21476364135742,176.94,-1,E,,
NC.LTC.02.EH,2019-06-23 03:52:32.890,5818.0,2019-06-23 03:53:30.995,0.882,P,nc73201181.mseed,1904.8197021484375,1904.8197021484375,185.2,,,,
NC.GPM.03.HN,2019-06-23 03:52:32.890,5875.0,2019-06-23 03:53:31.565,0.891,P,nc73201181.mseed,18.942073822021484,18.942073822021484,196.7,,,,
NC.LAMB..EH,2019-06-23 03:52:32.890,6072.0,2019-06-23 03:53:33.535,0.889,P,nc73201181.mseed,1694.7999267578125,1694.7999267578125,204.73,,,2019-06-23T03:53:33.7619,
NC.LMC..HN,2019-06-23 03:52:32.890,6256.0,2019-06-23 03:53:35.375,0.892,P,nc73201181.mseed,33.690284729003906,33.690284729003906,214.86,1,E,,
BK.PETL.00.HN,2019-06-23 04:40:54.600,3176.0,2019-06-23 04:41:26.285,0.986,P,nc73201196.mseed,32.413150787353516,32.413150787353516,3.8,,,,
NC.KCO..HN,2019-06-23 04:40:54.600,3201.0,2019-06-23 04:41:26.535,0.985,P,nc73201196.mseed,11.277021408081056,11.277021408081056,4.02,,,,
PB.B046..EH,2019-06-23 04:40:54.600,9331.0,2019-06-23 04:42:27.835,0.94,P,nc73201196.mseed,14502.1298828125,14502.1298828125,4.49,-1,I,,
CE.89101.10.HN,2019-06-23 04:40:54.600,3189.0,2019-06-23 04:41:26.415,0.985,P,nc73201196.mseed,18.802066802978516,18.802066802978516,4.75,,,,
PB.B932..EH,2019-06-23 04:40:54.600,9622.0,2019-06-23 04:42:30.745,0.953,P,nc73201196.mseed,171.9601287841797,171.9601287841797,6.63,-1,E,,
PB.B932..EH,2019-06-23 04:40:54.600,7511.0,2019-06-23 04:42:09.635,0.978,P,nc73201196.mseed,465.9601440429687,465.9601440429687,6.63,-1,I,,
PB.B932..EH,2019-06-23 04:40:54.600,3200.0,2019-06-23 04:41:26.525,0.989,P,nc73201196.mseed,7040.9599609375,7040.9599609375,6.63,-1,I,,
PB.B047..EH,2019-06-23 04:40:54.600,7594.0,2019-06-23 04:42:10.465,0.978,P,nc73201196.mseed,174.26486206054688,174.26486206054688,11.54,-1,I,,
PB.B047..EH,2019-06-23 04:40:54.600,3291.0,2019-06-23 04:41:27.435,0.983,P,nc73201196.mseed,11744.7353515625,11744.7353515625,11.54,-1,I,,
NC.KMPB..HN,2019-06-23 04:40:54.600,3455.0,2019-06-23 04:41:29.075,0.952,P,nc73201196.mseed,5.05421257019043,5.05421257019043,21.21,-1,E,,
NC.KCT..HN,2019-06-23 04:40:54.600,3498.0,2019-06-23 04:41:29.505,0.977,P,nc73201196.mseed,1.6380350589752195,1.6380350589752195,21.64,-1,I,,
NC.KPR.01.HN,2019-06-23 04:40:54.600,3488.0,2019-06-23 04:41:29.405,0.982,P,nc73201196.mseed,3.947792053222656,3.947792053222656,21.69,-1,I,,
PB.B045..EH,2019-06-23 04:40:54.600,3623.0,2019-06-23 04:41:30.755,0.984,P,nc73201196.mseed,8686.537109375,8686.537109375,30.77,1,I,,
NC.KBU.01.HN,2019-06-23 04:40:54.600,3783.0,2019-06-23 04:41:32.355,0.963,P,nc73201196.mseed,0.4203839004039764,0.4203839004039764,38.11,,,,
BK.BRIC.00.HN,2019-06-23 04:40:54.600,3783.0,2019-06-23 04:41:32.355,0.933,P,nc73201196.mseed,0.6380466222763062,0.6380466222763062,39.13,,,,
NP.1586.10.HN,2019-06-23 04:40:54.600,3894.0,2019-06-23 04:41:33.465,0.96,P,nc73201196.mseed,4.614027976989746,4.614027976989746,40.65,,,,
PB.B049..EH,2019-06-23 04:40:54.600,3810.0,2019-06-23 04:41:32.625,0.981,P,nc73201196.mseed,1051.1981201171875,1051.1981201171875,41.04,1,I,,
NC.KCR.02.EH,2019-06-23 04:40:54.600,3881.0,2019-06-23 04:41:33.335,0.98,P,nc73201196.mseed,564.3264770507812,564.3264770507812,43.61,1,I,,
NP.1582.10.HN,2019-06-23 04:40:54.600,3986.0,2019-06-23 04:41:34.385,0.974,P,nc73201196.mseed,1.9819958209991455,1.9819958209991455,46.92,,,,
PB.B935..EH,2019-06-23 04:40:54.600,4277.0,2019-06-23 04:41:37.295,0.961,P,nc73201196.mseed,457.8304138183594,457.8304138183594,65.31,1,I,,
NC.KIP..EH,2019-06-23 04:40:54.600,4555.0,2019-06-23 04:41:40.075,0.939,P,nc73201196.mseed,214.9623260498047,214.9623260498047,87.41,,,,
BK.PETL.00.HN,2019-07-07 04:15:06.220,3246.0,2019-07-07 04:15:38.605,0.985,P,nc73212201.mseed,27.31677627563477,27.31677627563477,7.6,,,,
CE.89101.10.HN,2019-07-07 04:15:06.220,3292.0,2019-07-07 04:15:39.065,0.984,P,nc73212201.mseed,5.135309219360352,5.135309219360352,11.54,,,,
NC.KCO..HN,2019-07-07 04:15:06.220,3374.0,2019-07-07 04:15:39.885,0.987,P,nc73212201.mseed,35.8656120300293,35.8656120300293,15.0,1,I,,
PB.B932..EH,2019-07-07 04:15:06.220,3394.0,2019-07-07 04:15:40.085,0.985,P,nc73212201.mseed,8311.0830078125,8311.0830078125,17.82,-1,I,,
NC.KCT..HN,2019-07-07 04:15:06.220,3447.0,2019-07-07 04:15:40.615,0.979,P,nc73212201.mseed,1.1388057470321655,1.1388057470321655,18.95,-1,I,,
PB.B047..EH,2019-07-07 04:15:06.220,3495.0,2019-07-07 04:15:41.095,0.978,P,nc73212201.mseed,16751.1015625,16751.1015625,22.83,-1,I,,
NC.KPR.01.HN,2019-07-07 04:15:06.220,3691.0,2019-07-07 04:15:43.055,0.987,P,nc73212201.mseed,6.8771233558654785,6.8771233558654785,32.98,,,,
PB.B045..EH,2019-07-07 04:15:06.220,3780.0,2019-07-07 04:15:43.945,0.96,P,nc73212201.mseed,1253.692626953125,1253.692626953125,38.53,1,I,,
NP.1582.10.HN,2019-07-07 04:15:06.220,3994.0,2019-07-07 04:15:46.085,0.981,P,nc73212201.mseed,2.2361056804656982,2.2361056804656982,46.49,,,,
BK.BRIC.00.HN,2019-07-07 04:15:06.220,3985.0,2019-07-07 04:15:45.995,0.974,P,nc73212201.mseed,1.2949633598327637,1.2949633598327637,50.32,,,,
PB.B049..EH,2019-07-07 04:15:06.220,3999.0,2019-07-07 04:15:46.135,0.951,P,nc73212201.mseed,1594.1058349609375,1594.1058349609375,52.1,1,E,,
NC.KCR.02.EH,2019-07-07 04:15:06.220,4059.0,2019-07-07 04:15:46.735,0.969,P,nc73212201.mseed,1066.9395751953125,1066.9395751953125,52.57,,,,
CE.89781.10.HN,2019-07-07 04:15:06.220,4103.0,2019-07-07 04:15:47.175,0.933,P,nc73212201.mseed,2.8708481788635254,2.8708481788635254,56.85,,,,
PB.B935..EH,2019-07-07 04:15:06.220,4413.0,2019-07-07 04:15:50.275,0.93,P,nc73212201.mseed,310.314453125,310.314453125,74.33,1,I,,
NC.KFP..EH,2019-07-07 04:15:06.220,4859.0,2019-07-07 04:15:54.735,0.956,P,nc73212201.mseed,86.31340026855469,86.31340026855469,113.81,,,,
NC.GTC..EH,2019-07-07 04:15:06.220,4986.0,2019-07-07 04:15:56.005,0.885,P,nc73212201.mseed,352.4072570800781,352.4072570800781,126.16,,,,
NC.GNR.01.HN,2019-07-07 04:15:06.220,5166.0,2019-07-07 04:15:57.805,0.956,P,nc73212201.mseed,0.2088734805583953,0.2088734805583953,141.24,,,,
UO.CAVE..HH,2019-07-07 04:15:06.220,6122.0,2019-07-07 04:16:07.365,0.886,P,nc73212201.mseed,172.87232971191406,172.87232971191406,212.6,-1,E,,
BK.PETL.00.HN,2019-07-09 11:29:43.140,3191.0,2019-07-09 11:30:14.975,0.945,P,nc73216121.mseed,124.5357666015625,124.5357666015625,0.35,,,,
CE.89101.10.HN,2019-07-09 11:29:43.140,3223.0,2019-07-09 11:30:15.295,0.985,P,nc73216121.mseed,158.9612274169922,158.9612274169922,5.86,,,,
NC.KCO..HN,2019-07-09 11:29:43.140,3264.0,2019-07-09 11:30:15.705,0.98,P,nc73216121.mseed,207.38015747070312,207.38015747070312,7.43,,,,
PB.B932..EH,2019-07-09 11:29:43.140,3271.0,2019-07-09 11:30:15.775,0.988,P,nc73216121.mseed,130838.7109375,130838.7109375,10.33,1,I,,
PB.B047..EH,2019-07-09 11:29:43.140,3370.0,2019-07-09 11:30:16.765,0.973,P,nc73216121.mseed,535169.8125,535169.8125,15.25,1,I,,
NC.KCT..HN,2019-07-09 11:29:43.140,3484.0,2019-07-09 11:30:17.905,0.984,P,nc73216121.mseed,13.19078254699707,13.19078254699707,20.46,-1,I,,
NP.1584.10.HN,2019-07-09 11:29:43.140,3527.0,2019-07-09 11:30:18.335,0.961,P,nc73216121.mseed,7.903772830963135,7.903772830963135,23.23,,,,
PB.B045..EH,2019-07-09 11:29:43.140,3679.0,2019-07-09 11:30:19.855,0.985,P,nc73216121.mseed,49125.375,49125.375,33.37,1,I,,
CE.89255.10.HN,2019-07-09 11:29:43.140,3823.0,2019-07-09 11:30:21.295,0.987,P,nc73216121.mseed,11.053025245666504,11.053025245666504,37.26,,,,
NP.1586.10.HN,2019-07-09 11:29:43.140,3906.0,2019-07-09 11:30:22.125,0.978,P,nc73216121.mseed,17.511497497558594,17.511497497558594,40.49,1,E,,
PB.B933..EH,2019-07-09 11:29:43.140,3770.0,2019-07-09 11:30:20.765,0.98,P,nc73216121.mseed,15909.779296875,15909.779296875,40.78,-1,I,,
NC.KBU.01.HN,2019-07-09 11:29:43.140,3854.0,2019-07-09 11:30:21.605,0.962,P,nc73216121.mseed,8.174941062927246,8.174941062927246,41.79,,,,
BK.BRIC.00.HN,2019-07-09 11:29:43.140,3858.0,2019-07-09 11:30:21.645,0.985,P,nc73216121.mseed,8.58171272277832,8.58171272277832,42.74,,,,
PB.B049..EH,2019-07-09 11:29:43.140,3879.0,2019-07-09 11:30:21.855,0.979,P,nc73216121.mseed,9780.44140625,9780.44140625,44.73,-1,I,,
NC.KCR.02.EH,2019-07-09 11:29:43.140,3943.0,2019-07-09 11:30:22.495,0.976,P,nc73216121.mseed,1768.36474609375,1768.36474609375,46.67,,,,
NP.1582.10.HN,2019-07-09 11:29:43.140,3997.0,2019-07-09 11:30:23.035,0.969,P,nc73216121.mseed,10.391794204711914,10.391794204711914,46.85,,,,
NP.1591.10.HN,2019-07-09 11:29:43.140,4017.0,2019-07-09 11:30:23.235,0.969,P,nc73216121.mseed,11.621179580688477,11.621179580688477,51.22,,,,
NC.KMR..HN,2019-07-09 11:29:43.140,4067.0,2019-07-09 11:30:23.735,0.914,P,nc73216121.mseed,4.294071674346924,4.294071674346924,54.69,-1,E,,
BK.JCC.00.HN,2019-07-09 11:29:43.140,4243.0,2019-07-09 11:30:25.495,0.876,P,nc73216121.mseed,1.669713020324707,1.669713020324707,64.1,1,E,,
CE.79435.10.HN,2019-07-09 11:29:43.140,4186.0,2019-07-09 11:30:24.925,0.933,P,nc73216121.mseed,4.96392822265625,4.96392822265625,64.11,,,,
PB.B935..EH,2019-07-09 11:29:43.140,4335.0,2019-07-09 11:30:26.415,0.886,P,nc73216121.mseed,1626.3487548828125,1626.3487548828125,68.42,1,E,,
PB.B934..EH,2019-07-09 11:29:43.140,4332.0,2019-07-09 11:30:26.385,0.966,P,nc73216121.mseed,2524.63818359375,2524.63818359375,74.37,-1,E,,
NC.KCPB..HN,2019-07-09 11:29:43.140,4583.0,2019-07-09 11:30:28.895,0.971,P,nc73216121.mseed,6.218635082244873,6.218635082244873,93.32,-1,I,,
CE.79298.10.HN,2019-07-09 11:29:43.140,4691.0,2019-07-09 11:30:29.975,0.877,P,nc73216121.mseed,2.022624254226685,2.022624254226685,106.57,,,,
NC.KFP..EH,2019-07-09 11:29:43.140,4754.0,2019-07-09 11:30:30.605,0.974,P,nc73216121.mseed,444.3067932128906,444.3067932128906,106.62,,,,
NC.KBN..EH,2019-07-09 11:29:43.140,4831.0,2019-07-09 11:30:31.375,0.968,P,nc73216121.mseed,509.4285888671875,509.4285888671875,107.28,,,,
NC.GTC..EH,2019-07-09 11:29:43.140,4895.0,2019-07-09 11:30:32.015,0.937,P,nc73216121.mseed,1626.4676513671875,1626.4676513671875,119.69,,,,
BK.MNDO.00.HN,2019-07-09 11:29:43.140,4875.0,2019-07-09 11:30:31.815,0.94,P,nc73216121.mseed,1.6001536846160889,1.6001536846160889,119.89,,,,
BK.DCMP.00.HN,2019-07-09 11:29:43.140,4959.0,2019-07-09 11:30:32.655,0.98,P,nc73216121.mseed,0.5684336423873901,0.5684336423873901,125.31,-1,I,,
NC.GNR.01.HN,2019-07-09 11:29:43.140,5068.0,2019-07-09 11:30:33.745,0.976,P,nc73216121.mseed,1.219196915626526,1.219196915626526,135.35,,,,
NC.GBL.01.HN,2019-07-09 11:29:43.140,5131.0,2019-07-09 11:30:34.375,0.968,P,nc73216121.mseed,1.3617061376571655,1.3617061376571655,141.19,,,,
NC.LPG..EH,2019-07-09 11:29:43.140,5312.0,2019-07-09 11:30:36.185,0.888,P,nc73216121.mseed,134.21633911132812,134.21633911132812,141.63,,,,
NC.GRO..EH,2019-07-09 11:29:43.140,5349.0,2019-07-09 11:30:36.555,0.939,P,nc73216121.mseed,242.1773376464844,242.1773376464844,148.31,,,,
NC.GMR.01.HN,2019-07-09 11:29:43.140,5227.0,2019-07-09 11:30:35.335,0.972,P,nc73216121.mseed,0.5703046321868896,0.5703046321868896,148.79,,,,
NC.GWR.01.HN,2019-07-09 11:29:43.140,5265.0,2019-07-09 11:30:35.715,0.95,P,nc73216121.mseed,0.7427663803100586,0.7427663803100586,149.9,,,,
NC.GHO.01.HN,2019-07-09 11:29:43.140,5301.0,2019-07-09 11:30:36.075,0.908,P,nc73216121.mseed,0.4057501554489136,0.4057501554489136,154.51,,,,
CE.69001.10.HN,2019-07-09 11:29:43.140,8988.0,2019-07-09 11:31:12.945,0.903,P,nc73216121.mseed,1.1568613052368164,1.1568613052368164,157.37,,,,
NC.LBK..EH,2019-07-09 11:29:43.140,5613.0,2019-07-09 11:30:39.195,0.968,P,nc73216121.mseed,538.6295166015625,538.6295166015625,166.6,,,,
NC.GGU..EH,2019-07-09 11:29:43.140,5542.0,2019-07-09 11:30:38.485,0.9,P,nc73216121.mseed,320.7303466796875,320.7303466796875,174.99,,,,
NC.GWW.01.HN,2019-07-09 11:29:43.140,5557.0,2019-07-09 11:30:38.635,0.908,P,nc73216121.mseed,0.4017107784748077,0.4017107784748077,176.26,,,,
NC.LSR..EH,2019-07-09 11:29:43.140,6051.0,2019-07-09 11:30:43.575,0.938,P,nc73216121.mseed,192.13560485839844,192.13560485839844,197.01,,,,
NC.KHBB..HN,2019-07-29 16:41:53.860,3608.0,2019-07-29 16:42:29.865,0.99,P,nc73237836.mseed,3.1958203315734863,3.1958203315734863,11.41,-1,I,,
BK.WEAV.00.HN,2019-07-29 16:41:53.860,3662.0,2019-07-29 16:42:30.405,0.986,P,nc73237836.mseed,1.5725011825561523,1.5725011825561523,21.67,,,,
PB.B935..EH,2019-07-29 16:41:53.860,3883.0,2019-07-29 16:42:32.615,0.943,P,nc73237836.mseed,779.2225341796875,779.2225341796875,42.21,1,E,,
BK.TRIN.00.HN,2019-07-29 16:41:53.860,3979.0,2019-07-29 16:42:33.575,0.895,P,nc73237836.mseed,0.6375318169593811,0.6375318169593811,50.9,-1,E,,
NC.LBP..EH,2019-07-29 16:41:53.860,4059.0,2019-07-29 16:42:34.375,0.922,P,nc73237836.mseed,538.3655395507812,538.3655395507812,57.96,,,,
NC.LBK..EH,2019-07-29 16:41:53.860,4083.0,2019-07-29 16:42:34.615,0.964,P,nc73237836.mseed,1647.9578857421875,1647.9578857421875,60.06,,,,
NC.KOM.02.HN,2019-07-29 16:41:53.860,4109.0,2019-07-29 16:42:34.875,0.918,P,nc73237836.mseed,0.2977276742458343,0.2977276742458343,60.18,,,,
NC.LSF..EH,2019-07-29 16:41:53.860,4130.0,2019-07-29 16:42:35.085,0.983,P,nc73237836.mseed,830.8798828125,830.8798828125,61.59,,,,
BK.JCC.00.HN,2019-07-29 16:41:53.860,4205.0,2019-07-29 16:42:35.835,0.936,P,nc73237836.mseed,0.1049902513623237,0.1049902513623237,66.94,-1,I,,
PB.B049..EH,2019-07-29 16:41:53.860,4261.0,2019-07-29 16:42:36.395,0.982,P,nc73237836.mseed,172.4681396484375,172.4681396484375,76.17,1,I,,
NC.LPG..EH,2019-07-29 16:41:53.860,4428.0,2019-07-29 16:42:38.065,0.886,P,nc73237836.mseed,105.45753479003906,105.45753479003906,82.92,,,,
NC.LSR..EH,2019-07-29 16:41:53.860,4514.0,2019-07-29 16:42:38.925,0.892,P,nc73237836.mseed,539.2905883789062,539.2905883789062,90.19,,,,
PB.B047..EH,2019-07-29 16:41:53.860,4511.0,2019-07-29 16:42:38.895,0.881,P,nc73237836.mseed,82.02013397216797,82.02013397216797,97.16,1,E,,
PB.B046..EH,2019-07-29 16:41:53.860,4564.0,2019-07-29 16:42:39.425,0.891,P,nc73237836.mseed,158.88340759277344,158.88340759277344,101.05,-1,E,,
NC.LSH.03.EH,2019-07-29 16:41:53.860,4621.0,2019-07-29 16:42:39.995,0.956,P,nc73237836.mseed,516.8773193359375,516.8773193359375,101.39,,,,
NC.LBP..EH,2019-08-21 08:58:47.760,3620.0,2019-08-21 08:59:23.885,0.98,P,nc73255220.mseed,1680.315673828125,1680.315673828125,24.09,-1,I,,
NC.KHBB..HH,2019-08-21 08:58:47.760,3696.0,2019-08-21 08:59:24.645,0.985,P,nc73255220.mseed,4368.720703125,4368.720703125,29.19,-1,I,,
PB.B935..EH,2019-08-21 08:58:47.760,3798.0,2019-08-21 08:59:25.665,0.976,P,nc73255220.mseed,4222.71630859375,4222.71630859375,37.54,1,I,,
BK.PETY.00.HH,2019-08-21 08:58:47.760,3783.0,2019-08-21 08:59:25.515,0.942,P,nc73255220.mseed,3649.976806640625,3649.976806640625,39.23,-1,E,,
BK.WEAV.00.HH,2019-08-21 08:58:47.760,3795.0,2019-08-21 08:59:25.635,0.939,P,nc73255220.mseed,3439.81005859375,3439.81005859375,40.25,1,E,,
NC.LPG..EH,2019-08-21 08:58:47.760,3921.0,2019-08-21 08:59:26.895,0.932,P,nc73255220.mseed,461.3855895996094,461.3855895996094,48.11,,,,
NC.KMR..HH,2019-08-21 08:58:47.760,3978.0,2019-08-21 08:59:27.465,0.961,P,nc73255220.mseed,6675.26513671875,6675.26513671875,53.15,1,E,,
NC.KBN..EH,2019-08-21 08:58:47.760,4051.0,2019-08-21 08:59:28.195,0.965,P,nc73255220.mseed,1538.6253662109375,1538.6253662109375,56.97,,,,
NC.LRB..EH,2019-08-21 08:58:47.760,4069.0,2019-08-21 08:59:28.375,0.924,P,nc73255220.mseed,1069.2344970703125,1069.2344970703125,57.48,,,,
NC.LSF..EH,2019-08-21 08:58:47.760,4058.0,2019-08-21 08:59:28.265,0.952,P,nc73255220.mseed,1435.487548828125,1435.487548828125,59.49,,,,
NC.GRO..EH,2019-08-21 08:58:47.760,4173.0,2019-08-21 08:59:29.415,0.95,P,nc73255220.mseed,693.6015625,693.6015625,67.31,,,,
BK.BRIC.00.HH,2019-08-21 08:58:47.760,4198.0,2019-08-21 08:59:29.665,0.97,P,nc73255220.mseed,1115.8179931640625,1115.8179931640625,71.92,,,,
PB.B045..EH,2019-08-21 08:58:47.760,4182.0,2019-08-21 08:59:29.505,0.887,P,nc73255220.mseed,579.6966552734375,579.6966552734375,72.64,1,I,,
NC.GVV..EH,2019-08-21 08:58:47.760,4349.0,2019-08-21 08:59:31.175,0.934,P,nc73255220.mseed,753.0411376953125,753.0411376953125,80.34,,,,
NC.LBK..EH,2019-08-21 08:58:47.760,4426.0,2019-08-21 08:59:31.945,0.895,P,nc73255220.mseed,1641.4375,1641.4375,85.48,,,,
PB.B047..EH,2019-08-21 08:58:47.760,4370.0,2019-08-21 08:59:31.385,0.881,P,nc73255220.mseed,272.0006103515625,272.0006103515625,89.04,1,E,,
BK.GASB.00.HH,2019-08-21 08:58:47.760,4517.0,2019-08-21 08:59:32.855,0.943,P,nc73255220.mseed,4516.4091796875,4516.4091796875,90.77,1,I,,
PB.B932..EH,2019-08-21 08:58:47.760,4387.0,2019-08-21 08:59:31.555,0.894,P,nc73255220.mseed,153.1406707763672,153.1406707763672,92.84,1,I,,
PB.B046..EH,2019-08-21 08:58:47.760,4477.0,2019-08-21 08:59:32.455,0.899,P,nc73255220.mseed,153.0591278076172,153.0591278076172,97.48,-1,E,,
BK.INGL.00.HH,2019-08-21 08:58:47.760,4597.0,2019-08-21 08:59:33.655,0.936,P,nc73255220.mseed,187.0016632080078,187.0016632080078,108.16,1,I,,
NC.GTC..EH,2019-08-21 08:58:47.760,4707.0,2019-08-21 08:59:34.755,0.964,P,nc73255220.mseed,112.01233673095705,112.01233673095705,117.0,,,,
NC.KRMB..HH,2019-08-21 08:58:47.760,5047.0,2019-08-21 08:59:38.155,0.917,P,nc73255220.mseed,319.684326171875,319.684326171875,140.03,1,I,,
NC.GNR.01.HN,2019-08-21 08:58:47.760,4991.0,2019-08-21 08:59:37.595,0.891,P,nc73255220.mseed,0.1224693208932876,0.1224693208932876,140.11,,,,
BK.YBH.00.HH,2019-08-21 08:58:47.760,5338.0,2019-08-21 08:59:41.065,0.892,P,nc73255220.mseed,2258.89111328125,2258.89111328125,151.89,-1,E,,
BK.YBH.50.HH,2019-08-21 08:58:47.760,5337.0,2019-08-21 08:59:41.055,0.887,P,nc73255220.mseed,247.3766632080078,247.3766632080078,151.89,-1,E,,
PB.B935..EH,2019-08-23 07:27:22.500,3495.0,2019-08-23 07:27:57.375,0.987,P,nc73256800.mseed,774.4490966796875,774.4490966796875,13.46,-1,I,,
BK.DMOR.00.HN,2019-08-23 07:27:22.500,3527.0,2019-08-23 07:27:57.695,0.962,P,nc73256800.mseed,0.5597906112670898,0.5597906112670898,15.45,,,,
BK.BJES.00.HN,2019-08-23 07:27:22.500,3619.0,2019-08-23 07:27:58.615,0.953,P,nc73256800.mseed,1.1406410932540894,1.1406410932540894,25.09,,,,
NC.KHBB..HN,2019-08-23 07:27:22.500,3694.0,2019-08-23 07:27:59.365,0.896,P,nc73256800.mseed,0.2909511029720306,0.2909511029720306,32.27,-1,E,,
PB.B045..EH,2019-08-23 07:27:22.500,3770.0,2019-08-23 07:28:00.125,0.976,P,nc73256800.mseed,849.2855834960938,849.2855834960938,38.71,1,I,,
BK.JCC.00.HN,2019-08-23 07:27:22.500,3819.0,2019-08-23 07:28:00.615,0.983,P,nc73256800.mseed,0.1985659301280975,0.1985659301280975,44.18,1,E,,
PB.B049..EH,2019-08-23 07:27:22.500,3847.0,2019-08-23 07:28:00.895,0.921,P,nc73256800.mseed,437.1956787109375,437.1956787109375,44.53,1,E,,
CE.89255.10.HN,2019-08-23 07:27:22.500,3902.0,2019-08-23 07:28:01.445,0.937,P,nc73256800.mseed,0.4616369903087616,0.4616369903087616,46.87,,,,
PB.B047..EH,2019-08-23 07:27:22.500,4075.0,2019-08-23 07:28:03.175,0.878,P,nc73256800.mseed,151.18052673339844,151.18052673339844,62.46,-1,E,,
PB.B046..EH,2019-08-23 07:27:22.500,4127.0,2019-08-23 07:28:03.695,0.934,P,nc73256800.mseed,122.43099975585938,122.43099975585938,66.24,1,E,,
NC.LBP..EH,2019-08-23 07:27:22.500,4174.0,2019-08-23 07:28:04.165,0.931,P,nc73256800.mseed,123.89053344726562,123.89053344726562,67.95,,,,
NC.LSF..EH,2019-08-23 07:27:22.500,4510.0,2019-08-23 07:28:07.525,0.98,P,nc73256800.mseed,173.0376739501953,173.0376739501953,90.68,,,,
NC.GRO..EH,2019-08-23 07:27:22.500,4797.0,2019-08-23 07:28:10.395,0.92,P,nc73256800.mseed,45.39193344116211,45.39193344116211,109.01,,,,
BK.PETL.00.HN,2019-08-31 04:01:17.560,3252.0,2019-08-31 04:01:50.005,0.983,P,nc73262485.mseed,56.82965469360352,56.82965469360352,7.84,,,,
CE.89101.10.HN,2019-08-31 04:01:17.560,3299.0,2019-08-31 04:01:50.475,0.986,P,nc73262485.mseed,14.924047470092772,14.924047470092772,12.5,-1,I,,
PB.B046..EH,2019-08-31 04:01:17.560,3322.0,2019-08-31 04:01:50.705,0.985,P,nc73262485.mseed,25132.2890625,25132.2890625,12.73,-1,I,,
NC.KCO..HN,2019-08-31 04:01:17.560,3380.0,2019-08-31 04:01:51.285,0.983,P,nc73262485.mseed,85.58186340332031,85.58186340332031,15.11,,,,
PB.B932..EH,2019-08-31 04:01:17.560,3400.0,2019-08-31 04:01:51.485,0.984,P,nc73262485.mseed,22885.0078125,22885.0078125,18.25,-1,I,,
NC.KCT..HN,2019-08-31 04:01:17.560,3458.0,2019-08-31 04:01:52.065,0.975,P,nc73262485.mseed,2.0845954418182373,2.0845954418182373,20.62,-1,I,,
PB.B047..EH,2019-08-31 04:01:17.560,3503.0,2019-08-31 04:01:52.515,0.978,P,nc73262485.mseed,38056.0703125,38056.0703125,23.14,1,I,,
NP.1584.10.HN,2019-08-31 04:01:17.560,3522.0,2019-08-31 04:01:52.705,0.975,P,nc73262485.mseed,4.572997093200684,4.572997093200684,24.4,,,,
NC.KMPB..HN,2019-08-31 04:01:17.560,3594.0,2019-08-31 04:01:53.425,0.985,P,nc73262485.mseed,5.612248420715332,5.612248420715332,29.27,-1,I,,
NC.KPR.01.HN,2019-08-31 04:01:17.560,3698.0,2019-08-31 04:01:54.465,0.979,P,nc73262485.mseed,13.557716369628906,13.557716369628906,33.27,,,,
