station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,event_id,event_time,pn_quality
XQ.ME29.01.BH,2008-07-25T08:31:20.190,4555,2008-07-25 08:32:05.740,0.958,P,nc40221138.mseed,7909.4482421875,7909.4482421875,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME30.01.BH,2008-07-25T08:31:20.190,3918,2008-07-25 08:31:59.370,0.964,P,nc40221138.mseed,42513.94140625,42513.94140625,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME31.01.BH,2008-07-25T08:31:20.190,3559,2008-07-25 08:31:55.780,0.933,P,nc40221138.mseed,86530.484375,86530.484375,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME33.01.BH,2008-07-25T08:31:20.190,3453,2008-07-25 08:31:54.720,0.968,P,nc40221138.mseed,56863.9609375,56863.9609375,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME34.01.BH,2008-07-25T08:31:20.190,3439,2008-07-25 08:31:54.580,0.976,P,nc40221138.mseed,462324.28125,462324.28125,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME35.01.BH,2008-07-25T08:31:20.190,3529,2008-07-25 08:31:55.480,0.981,P,nc40221138.mseed,55228.06640625,55228.06640625,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME36.01.BH,2008-07-25T08:31:20.190,3687,2008-07-25 08:31:57.060,0.974,P,nc40221138.mseed,127852.90625,127852.90625,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME37.01.BH,2008-07-25T08:31:20.190,3731,2008-07-25 08:31:57.500,0.942,P,nc40221138.mseed,48682.54296875,48682.54296875,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME38.01.BH,2008-07-25T08:31:20.190,4070,2008-07-25 08:32:00.890,0.963,P,nc40221138.mseed,23719.123046875,23719.123046875,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME39.01.BH,2008-07-25T08:31:20.190,3900,2008-07-25 08:31:59.190,0.955,P,nc40221138.mseed,159238.1875,159238.1875,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME43.01.BH,2008-07-25T08:31:20.190,4893,2008-07-25 08:32:09.120,0.908,P,nc40221138.mseed,1246.052001953125,1246.052001953125,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME44.01.BH,2008-07-25T08:31:20.190,4949,2008-07-25 08:32:09.680,0.946,P,nc40221138.mseed,1667.4810791015625,1667.4810791015625,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME49.01.BH,2008-07-25T08:31:20.190,4251,2008-07-25 08:32:02.700,0.923,P,nc40221138.mseed,25581.044921875,25581.044921875,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME50.01.BH,2008-07-25T08:31:20.190,4673,2008-07-25 08:32:06.920,0.96,P,nc40221138.mseed,4858.740234375,4858.740234375,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME52.01.BH,2008-07-25T08:31:20.190,5102,2008-07-25 08:32:11.210,0.956,P,nc40221138.mseed,1597.1602783203125,1597.1602783203125,nc40221138,2008-07-25 08:31:50.190,1
XQ.ME53.01.BH,2008-07-25T08:31:20.190,5075,2008-07-25 08:32:10.940,0.937,P,nc40221138.mseed,1915.3837890625,1915.3837890625,nc40221138,2008-07-25 08:31:50.190,1
BK.GASB..HH,2008-07-26T09:16:07.840,4674,2008-07-26 09:16:54.580,0.89,P,nc40221171.mseed,386.3307189941406,386.3307189941406,nc40221171,2008-07-26 09:16:37.840,1
BK.WDC..HH,2008-07-26T09:16:07.840,4394,2008-07-26 09:16:51.780,0.84,P,nc40221171.mseed,675.2894287109375,675.2894287109375,nc40221171,2008-07-26 09:16:37.840,1
NC.GTC..SH,2008-07-26T09:16:07.840,4569,2008-07-26 09:16:53.530,0.928,P,nc40221171.mseed,158.4195098876953,158.4195098876953,nc40221171,2008-07-26 09:16:37.840,1
NC.KBN..SH,2008-07-26T09:16:07.840,4086,2008-07-26 09:16:48.700,0.967,P,nc40221171.mseed,1411.802001953125,1411.802001953125,nc40221171,2008-07-26 09:16:37.840,1
NC.KCPB..HH,2008-07-26T09:16:07.840,4231,2008-07-26 09:16:50.150,0.876,P,nc40221171.mseed,2970.271240234375,2970.271240234375,nc40221171,2008-07-26 09:16:37.840,1
NC.KCS..SH,2008-07-26T09:16:07.840,3595,2008-07-26 09:16:43.790,0.981,P,nc40221171.mseed,1687.6986083984375,1687.6986083984375,nc40221171,2008-07-26 09:16:37.840,1
NC.KFP..SH,2008-07-26T09:16:07.840,4287,2008-07-26 09:16:50.710,0.894,P,nc40221171.mseed,1027.2255859375,1027.2255859375,nc40221171,2008-07-26 09:16:37.840,1
NC.KHBB..HH,2008-07-26T09:16:07.840,3826,2008-07-26 09:16:46.100,0.983,P,nc40221171.mseed,3368.96240234375,3368.96240234375,nc40221171,2008-07-26 09:16:37.840,1
NC.KHMB..HH,2008-07-26T09:16:07.840,4051,2008-07-26 09:16:48.350,0.954,P,nc40221171.mseed,2193.293701171875,2193.293701171875,nc40221171,2008-07-26 09:16:37.840,1
NC.KIP..SH,2008-07-26T09:16:07.840,4077,2008-07-26 09:16:48.610,0.965,P,nc40221171.mseed,1592.9915771484375,1592.9915771484375,nc40221171,2008-07-26 09:16:37.840,1
NC.KKP..SH,2008-07-26T09:16:07.840,3623,2008-07-26 09:16:44.070,0.98,P,nc40221171.mseed,1589.9281005859375,1589.9281005859375,nc40221171,2008-07-26 09:16:37.840,1
NC.KMR..HH,2008-07-26T09:16:07.840,3585,2008-07-26 09:16:43.690,0.922,P,nc40221171.mseed,36293.3828125,36293.3828125,nc40221171,2008-07-26 09:16:37.840,1
NC.KPP..SH,2008-07-26T09:16:07.840,3546,2008-07-26 09:16:43.300,0.984,P,nc40221171.mseed,1632.037841796875,1632.037841796875,nc40221171,2008-07-26 09:16:37.840,1
NC.KSM..SH,2008-07-26T09:16:07.840,3989,2008-07-26 09:16:47.730,0.948,P,nc40221171.mseed,1014.7528076171876,1014.7528076171876,nc40221171,2008-07-26 09:16:37.840,1
NC.LBK..SH,2008-07-26T09:16:07.840,4715,2008-07-26 09:16:54.990,0.941,P,nc40221171.mseed,470.6811218261719,470.6811218261719,nc40221171,2008-07-26 09:16:37.840,1
NC.LBP..SH,2008-07-26T09:16:07.840,3999,2008-07-26 09:16:47.830,0.975,P,nc40221171.mseed,812.4666748046875,812.4666748046875,nc40221171,2008-07-26 09:16:37.840,1
NC.LGP..SH,2008-07-26T09:16:07.840,4383,2008-07-26 09:16:51.670,0.907,P,nc40221171.mseed,1229.547119140625,1229.547119140625,nc40221171,2008-07-26 09:16:37.840,1
NC.LVR..SH,2008-07-26T09:16:07.840,4351,2008-07-26 09:16:51.350,0.921,P,nc40221171.mseed,397.18255615234375,397.18255615234375,nc40221171,2008-07-26 09:16:37.840,1
BK.JCC..HH,2008-07-28T11:53:25.320,4282,2008-07-28 11:54:08.140,0.947,P,nc40221268.mseed,6960.29248046875,6960.29248046875,nc40221268,2008-07-28 11:53:55.320,1
NC.KBN..SH,2008-07-28T11:53:25.320,5570,2008-07-28 11:54:21.020,0.88,P,nc40221268.mseed,409.5425109863281,409.5425109863281,nc40221268,2008-07-28 11:53:55.320,1
NC.KCPB..HH,2008-07-28T11:53:25.320,5350,2008-07-28 11:54:18.820,0.873,P,nc40221268.mseed,946.0781860351562,946.0781860351562,nc40221268,2008-07-28 11:53:55.320,1
NC.KCT..HH,2008-07-28T11:53:25.320,4018,2008-07-28 11:54:05.500,0.946,P,nc40221268.mseed,106486.0,106486.0,nc40221268,2008-07-28 11:53:55.320,1
NC.KFP..SH,2008-07-28T11:53:25.320,5508,2008-07-28 11:54:20.400,0.786,P,nc40221268.mseed,357.00201416015625,357.00201416015625,nc40221268,2008-07-28 11:53:55.320,1
NC.KHBB..HH,2008-07-28T11:53:25.320,5170,2008-07-28 11:54:17.020,0.951,P,nc40221268.mseed,3386.036865234375,3386.036865234375,nc40221268,2008-07-28 11:53:55.320,1
NC.KHMB..HH,2008-07-28T11:53:25.320,4682,2008-07-28 11:54:12.140,0.963,P,nc40221268.mseed,6266.99365234375,6266.99365234375,nc40221268,2008-07-28 11:53:55.320,1
NC.KIP..SH,2008-07-28T11:53:25.320,5339,2008-07-28 11:54:18.710,0.861,P,nc40221268.mseed,776.4034423828125,776.4034423828125,nc40221268,2008-07-28 11:53:55.320,1
NC.KOM..SH,2008-07-28T11:53:25.320,5200,2008-07-28 11:54:17.320,0.956,P,nc40221268.mseed,765.1182861328125,765.1182861328125,nc40221268,2008-07-28 11:53:55.320,1
NC.KRMB..HH,2008-07-28T11:53:25.320,5060,2008-07-28 11:54:15.920,0.912,P,nc40221268.mseed,6435.71728515625,6435.71728515625,nc40221268,2008-07-28 11:53:55.320,1
NC.KRP..HH,2008-07-28T11:53:25.320,4591,2008-07-28 11:54:11.230,0.959,P,nc40221268.mseed,6467.47802734375,6467.47802734375,nc40221268,2008-07-28 11:53:55.320,1
NC.KSXB..HH,2008-07-28T11:53:25.320,5434,2008-07-28 11:54:19.660,0.979,P,nc40221268.mseed,1326.5811767578125,1326.5811767578125,nc40221268,2008-07-28 11:53:55.320,1
NC.LBP..SH,2008-07-28T11:53:25.320,5580,2008-07-28 11:54:21.120,0.897,P,nc40221268.mseed,579.894287109375,579.894287109375,nc40221268,2008-07-28 11:53:55.320,1
NC.LGP..SH,2008-07-28T11:53:25.320,5628,2008-07-28 11:54:21.600,0.936,P,nc40221268.mseed,1644.40576171875,1644.40576171875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME03.01.BH,2008-07-28T11:53:25.320,5270,2008-07-28 11:54:18.020,0.976,P,nc40221268.mseed,2904.29248046875,2904.29248046875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME04.01.BH,2008-07-28T11:53:25.320,5205,2008-07-28 11:54:17.370,0.92,P,nc40221268.mseed,6318.818359375,6318.818359375,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME07.01.BH,2008-07-28T11:53:25.320,4705,2008-07-28 11:54:12.370,0.952,P,nc40221268.mseed,5667.55126953125,5667.55126953125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME13.01.BH,2008-07-28T11:53:25.320,5496,2008-07-28 11:54:20.280,0.933,P,nc40221268.mseed,7014.14892578125,7014.14892578125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME27.01.BH,2008-07-28T11:53:25.320,5250,2008-07-28 11:54:17.820,0.857,P,nc40221268.mseed,2087.53857421875,2087.53857421875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME29.01.BH,2008-07-28T11:53:25.320,5369,2008-07-28 11:54:19.010,0.961,P,nc40221268.mseed,6818.66552734375,6818.66552734375,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME30.01.BH,2008-07-28T11:53:25.320,4802,2008-07-28 11:54:13.340,0.949,P,nc40221268.mseed,6614.861328125,6614.861328125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME31.01.BH,2008-07-28T11:53:25.320,4366,2008-07-28 11:54:08.980,0.922,P,nc40221268.mseed,10741.3330078125,10741.3330078125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME32.01.BH,2008-07-28T11:53:25.320,4475,2008-07-28 11:54:10.070,0.924,P,nc40221268.mseed,12785.296875,12785.296875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME33.01.BH,2008-07-28T11:53:25.320,4560,2008-07-28 11:54:10.920,0.902,P,nc40221268.mseed,4947.22900390625,4947.22900390625,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME34.01.BH,2008-07-28T11:53:25.320,4197,2008-07-28 11:54:07.290,0.951,P,nc40221268.mseed,27724.318359375,27724.318359375,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME35.01.BH,2008-07-28T11:53:25.320,4635,2008-07-28 11:54:11.670,0.922,P,nc40221268.mseed,5137.580078125,5137.580078125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME36.01.BH,2008-07-28T11:53:25.320,4319,2008-07-28 11:54:08.510,0.866,P,nc40221268.mseed,21677.0546875,21677.0546875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME37.01.BH,2008-07-28T11:53:25.320,4802,2008-07-28 11:54:13.340,0.877,P,nc40221268.mseed,3468.467529296875,3468.467529296875,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME38.01.BH,2008-07-28T11:53:25.320,5074,2008-07-28 11:54:16.060,0.825,P,nc40221268.mseed,1438.9395751953125,1438.9395751953125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME39.01.BH,2008-07-28T11:53:25.320,4923,2008-07-28 11:54:14.550,0.877,P,nc40221268.mseed,1705.018798828125,1705.018798828125,nc40221268,2008-07-28 11:53:55.320,1
XQ.ME50.01.BH,2008-07-28T11:53:25.320,5512,2008-07-28 11:54:20.440,0.785,P,nc40221268.mseed,1235.6573486328125,1235.6573486328125,nc40221268,2008-07-28 11:53:55.320,1
NC.KBS..SH,2008-07-29T02:07:42.840,3715,2008-07-29 02:08:19.990,0.979,P,nc40221295.mseed,1307.2769775390625,1307.2769775390625,nc40221295,2008-07-29 02:08:12.840,1
NC.KCS..SH,2008-07-29T02:07:42.840,4014,2008-07-29 02:08:22.980,0.971,P,nc40221295.mseed,596.1758422851562,596.1758422851562,nc40221295,2008-07-29 02:08:12.840,1
NC.KCT..HH,2008-07-29T02:07:42.840,4057,2008-07-29 02:08:23.410,0.884,P,nc40221295.mseed,4969.166015625,4969.166015625,nc40221295,2008-07-29 02:08:12.840,1
NC.KFP..SH,2008-07-29T02:07:42.840,4142,2008-07-29 02:08:24.260,0.95,P,nc40221295.mseed,379.8545227050781,379.8545227050781,nc40221295,2008-07-29 02:08:12.840,1
NC.KHBB..HH,2008-07-29T02:07:42.840,4323,2008-07-29 02:08:26.070,0.956,P,nc40221295.mseed,1522.178955078125,1522.178955078125,nc40221295,2008-07-29 02:08:12.840,1
NC.KIP..SH,2008-07-29T02:07:42.840,3934,2008-07-29 02:08:22.180,0.886,P,nc40221295.mseed,623.1635131835938,623.1635131835938,nc40221295,2008-07-29 02:08:12.840,1
NC.KJJ..SH,2008-07-29T02:07:42.840,3768,2008-07-29 02:08:20.520,0.77,P,nc40221295.mseed,1628.68701171875,1628.68701171875,nc40221295,2008-07-29 02:08:12.840,1
NC.KKP..SH,2008-07-29T02:07:42.840,3741,2008-07-29 02:08:20.250,0.981,P,nc40221295.mseed,768.8363037109375,768.8363037109375,nc40221295,2008-07-29 02:08:12.840,1
NC.KMPB..HH,2008-07-29T02:07:42.840,3761,2008-07-29 02:08:20.450,0.959,P,nc40221295.mseed,8568.125,8568.125,nc40221295,2008-07-29 02:08:12.840,1
NC.KMR..HH,2008-07-29T02:07:42.840,3479,2008-07-29 02:08:17.630,0.982,P,nc40221295.mseed,11640.220703125,11640.220703125,nc40221295,2008-07-29 02:08:12.840,1
NC.KPP..SH,2008-07-29T02:07:42.840,3943,2008-07-29 02:08:22.270,0.964,P,nc40221295.mseed,743.083740234375,743.083740234375,nc40221295,2008-07-29 02:08:12.840,1
NC.LBP..SH,2008-07-29T02:07:42.840,4415,2008-07-29 02:08:26.990,0.941,P,nc40221295.mseed,260.5620422363281,260.5620422363281,nc40221295,2008-07-29 02:08:12.840,1
NC.LGP..SH,2008-07-29T02:07:42.840,4864,2008-07-29 02:08:31.480,0.931,P,nc40221295.mseed,563.303466796875,563.303466796875,nc40221295,2008-07-29 02:08:12.840,1
NC.LVR..SH,2008-07-29T02:07:42.840,4668,2008-07-29 02:08:29.520,0.899,P,nc40221295.mseed,341.07598876953125,341.07598876953125,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME08.01.BH,2008-07-29T02:07:42.840,5226,2008-07-29 02:08:35.100,0.967,P,nc40221295.mseed,1541.6021728515625,1541.6021728515625,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME27.01.BH,2008-07-29T02:07:42.840,4201,2008-07-29 02:08:24.850,0.956,P,nc40221295.mseed,1081.8089599609375,1081.8089599609375,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME29.01.BH,2008-07-29T02:07:42.840,4924,2008-07-29 02:08:32.080,0.794,P,nc40221295.mseed,681.6582641601562,681.6582641601562,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME31.01.BH,2008-07-29T02:07:42.840,4137,2008-07-29 02:08:24.210,0.966,P,nc40221295.mseed,967.5547485351562,967.5547485351562,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME34.01.BH,2008-07-29T02:07:42.840,3876,2008-07-29 02:08:21.600,0.959,P,nc40221295.mseed,6079.916015625,6079.916015625,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME35.01.BH,2008-07-29T02:07:42.840,3631,2008-07-29 02:08:19.150,0.983,P,nc40221295.mseed,3630.134521484375,3630.134521484375,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME36.01.BH,2008-07-29T02:07:42.840,3634,2008-07-29 02:08:19.180,0.956,P,nc40221295.mseed,20009.740234375,20009.740234375,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME37.01.BH,2008-07-29T02:07:42.840,3570,2008-07-29 02:08:18.540,0.965,P,nc40221295.mseed,4942.3779296875,4942.3779296875,nc40221295,2008-07-29 02:08:12.840,1
XQ.ME38.01.BH,2008-07-29T02:07:42.840,3678,2008-07-29 02:08:19.620,0.978,P,nc40221295.mseed,6928.38623046875,6928.38623046875,nc40221295,2008-07-29 02:08:12.840,1
