event_id,strike,dip,rake,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,mult_solution_flag
71407721,200.0,45.0,-70,2010-06-01 00:44:50.830,40.7,-124.5,16.76,2.28,228,110,0.10,26,,30,10,35,0
71407721,155.0,90.0,170,2010-06-01 00:44:50.830,40.7,-124.5,16.76,2.28,228,65,0.11,26,,8,55,30,1
71408121,130.0,20.0,-140,2010-06-01 19:01:46.250,40.46667,-123.93333,25.87,2.12,83,220,0.03,26,,28,28,25,0
71413481,210.0,65.0,80,2010-06-11 06:36:39.830,41.0,-123.53333,32.05,2.56,100,120,0.18,29,,23,20,60,0
71418986,225.0,70.0,-110,2010-06-22 14:27:59.120,39.78333,-123.45,6.38,1.75,77,135,0.01,28,,40,28,25,0
71417485,185.0,25.0,-140,2010-06-30 07:01:55.480,39.88333,-123.05,3.62,1.77,43,95,0.13,31,,28,23,35,0
71417485,180.0,55.0,-110,2010-06-30 07:01:55.480,39.88333,-123.05,3.62,1.77,43,270,0.18,31,,18,25,20,1
71418180,245.0,90.0,-40,2010-07-01 17:25:41.140,40.25,-123.61667,26.90,2.15,41,155,0.04,30,,20,18,35,0
71418340,220.0,50.0,50,2010-07-01 22:58:54.790,40.23333,-124.16667,11.46,2.21,89,130,0.16,27,,13,13,25,0
71422405,105.0,60.0,-130,2010-07-10 03:11:21.990,40.28333,-124.31667,7.70,2.84,199,195,0.09,51,,18,23,25,0
71422700,190.0,60.0,-80,2010-07-10 16:04:30.390,40.41667,-123.56667,30.76,3.81,28,100,0.02,100,,15,23,20,0
71422870,120.0,50.0,-100,2010-07-10 21:02:39.000,40.78333,-123.28333,27.29,2.15,71,210,0.17,27,,38,25,25,0
71423790,205.0,20.0,-30,2010-07-12 15:15:12.770,40.66667,-124.6,23.12,3.05,234,115,0.11,48,,20,15,30,0
71423790,140.0,65.0,130,2010-07-12 15:15:12.770,40.66667,-124.6,23.12,3.05,234,230,0.12,48,,13,18,70,0
71423790,160.0,45.0,-170,2010-07-12 15:15:12.770,40.66667,-124.6,23.12,3.05,234,70,0.11,48,,13,25,20,1
71427065,145.0,70.0,-170,2010-07-18 02:44:16.000,40.35,-124.15,27.58,2.18,64,235,0.01,28,,15,35,25,0
71436556,220.0,75.0,-10,2010-07-24 20:11:07.130,40.21667,-124.08333,13.24,1.94,92,310,0.04,31,,8,35,30,0
71437996,145.0,30.0,170,2010-07-27 12:33:36.240,40.33333,-124.3,28.31,2.2,168,235,0.04,34,,20,28,50,0
71439571,100.0,25.0,100,2010-07-30 14:36:27.680,40.38333,-124.25,6.36,2.51,133,190,0.10,39,,20,15,25,0
71439571,240.0,70.0,60,2010-07-30 14:36:27.680,40.38333,-124.25,6.36,2.51,133,330,0.17,39,,10,20,20,1
71444006,135.0,85.0,160,2010-08-09 17:16:52.600,39.85,-123.6,4.84,1.89,102,225,0.06,29,,23,53,50,0
71444506,195.0,60.0,-90,2010-08-10 15:38:46.630,40.66667,-124.21667,15.64,2.04,173,105,0.03,25,,30,23,25,0
71439870,100.0,45.0,-110,2010-08-12 05:50:09.520,40.28333,-124.33333,20.89,2.01,209,190,0.07,31,,33,25,50,0
71441175,230.0,50.0,-20,2010-08-14 19:53:07.610,40.4,-124.18333,23.62,2.05,82,140,0.03,33,,20,40,35,0
71442000,125.0,60.0,150,2010-08-16 12:05:17.110,40.76667,-125.13333,22.85,4.37,230,215,0.00,41,,10,28,55,0
71442130,140.0,40.0,-60,2010-08-16 18:22:13.280,40.28333,-124.33333,19.98,2.44,208,230,0.11,37,,10,15,30,0
71442325,190.0,80.0,10,2010-08-17 02:55:29.930,40.28333,-124.35,19.08,1.81,227,100,0.05,26,,10,28,20,0
71442325,180.0,75.0,-30,2010-08-17 02:55:29.930,40.28333,-124.35,19.08,1.81,227,270,0.07,26,,18,20,25,1
71443435,175.0,50.0,-130,2010-08-19 01:07:39.280,40.48333,-124.76667,12.98,2.52,225,85,0.15,36,,28,28,60,0
71443435,160.0,60.0,-160,2010-08-19 01:07:39.280,40.48333,-124.76667,12.98,2.52,225,70,0.16,36,,23,63,40,1
71444290,90.0,75.0,60,2010-08-20 19:28:11.430,40.68333,-124.58333,22.29,2.91,232,180,0.20,39,,8,20,20,0
71444290,195.0,25.0,-100,2010-08-20 19:28:11.430,40.68333,-124.58333,22.29,2.91,232,105,0.20,39,,10,3,30,1
71444785,205.0,70.0,-80,2010-08-21 21:02:35.200,40.65,-124.11667,25.53,3.18,149,115,0.07,78,,15,25,5,0
71445405,230.0,85.0,-100,2010-08-23 01:31:17.350,40.75,-123.3,27.58,2.19,66,140,0.13,27,,55,13,35,0
71445405,160.0,40.0,160,2010-08-23 01:31:17.350,40.75,-123.3,27.58,2.19,66,250,0.24,27,,30,25,15,1
71446440,190.0,75.0,-50,2010-08-25 07:24:48.340,40.28333,-124.35,7.81,1.76,227,100,0.06,25,,33,23,20,0
71448435,230.0,65.0,-130,2010-08-30 06:52:41.410,40.65,-123.83333,25.14,2.36,73,140,0.00,26,,23,20,40,0
71448885,180.0,40.0,-50,2010-08-31 07:48:54.020,40.58333,-124.3,21.27,2.67,186,90,0.05,36,,18,28,30,0
71452430,170.0,85.0,110,2010-09-08 14:44:44.710,39.83333,-123.41667,3.68,2.18,42,260,0.17,27,,18,25,10,0
71452430,170.0,20.0,-140,2010-09-08 14:44:44.710,39.83333,-123.41667,3.68,2.18,42,260,0.21,27,,15,25,20,1
71454505,205.0,90.0,-20,2010-09-12 22:22:30.080,40.38333,-124.28333,25.26,2.06,156,115,0.02,26,,18,45,40,0
71454640,175.0,15.0,-170,2010-09-13 05:38:13.090,40.36667,-124.26667,25.18,2.75,145,265,0.09,68,,13,40,20,0
71454640,180.0,75.0,-110,2010-09-13 05:38:13.090,40.36667,-124.26667,25.18,2.75,145,90,0.12,68,,15,13,20,1
71454690,155.0,70.0,150,2010-09-13 07:06:58.420,40.38333,-124.28333,28.71,2.24,156,245,0.05,37,,15,20,10,0
71455710,140.0,40.0,-160,2010-09-15 13:06:39.130,40.5,-124.08333,24.30,1.84,101,230,0.07,31,,18,40,40,0
71458915,180.0,30.0,-110,2010-09-22 23:03:43.940,40.1,-123.76667,22.21,2.06,84,270,0.07,26,,33,13,50,0
71463250,180.0,15.0,-40,2010-10-02 19:12:36.560,40.46667,-123.9,27.67,2.48,75,270,0.07,41,,33,10,20,0
71463840,160.0,50.0,-170,2010-10-04 14:16:52.950,40.43333,-124.36667,27.67,2.83,231,250,0.11,51,,15,30,25,0
71464420,210.0,25.0,-10,2010-10-05 10:53:44.610,41.03333,-124.35,23.09,2.39,187,120,0.15,27,,13,35,25,0
71464510,140.0,60.0,-160,2010-10-05 15:15:27.670,40.95,-124.8,23.55,4.39,219,230,0.01,60,,5,45,50,0
71464510,220.0,80.0,-50,2010-10-05 15:15:27.670,40.95,-124.8,23.55,4.39,219,310,0.02,60,,10,8,15,1
71467630,180.0,85.0,50,2010-10-12 13:12:14.680,41.15,-123.61667,37.71,2.63,66,90,0.05,29,,18,23,40,0
71475761,190.0,45.0,-60,2010-10-18 15:21:37.780,40.73333,-123.95,20.65,3.43,125,100,0.09,67,,10,15,35,0
71481066,145.0,70.0,-140,2010-10-29 23:31:43.210,40.1,-123.75,20.35,2.15,84,235,0.05,29,,20,25,45,0
71482146,150.0,35.0,-110,2010-11-01 13:37:59.720,40.35,-124.38333,12.41,2.15,230,60,0.16,29,,83,23,60,0
71487026,140.0,65.0,-180,2010-11-11 06:54:42.400,40.26667,-123.8,29.82,3.05,39,230,0.04,80,,10,43,25,0
71488361,205.0,65.0,30,2010-11-14 13:06:50.810,40.5,-123.96667,19.57,2.54,89,115,0.04,28,,10,25,30,0
71488095,220.0,50.0,-110,2010-11-25 10:01:00.270,40.63333,-123.23333,31.02,2.81,92,130,0.12,56,,25,23,30,0
71490135,180.0,35.0,-70,2010-11-30 00:20:08.140,40.36667,-124.33333,22.45,2.18,211,90,0.11,32,,20,23,35,0
71491055,155.0,35.0,-80,2010-12-01 20:15:28.120,39.8,-123.48333,10.00,2.0,77,245,0.03,25,,83,20,25,0
71491130,195.0,30.0,-70,2010-12-01 22:27:20.040,41.25,-123.45,33.59,2.61,51,285,0.08,47,,93,18,40,0
71491580,180.0,70.0,-120,2010-12-02 19:54:15.290,41.25,-123.46667,36.54,2.53,52,90,0.03,26,,25,15,25,0
71495165,255.0,10.0,50,2010-12-10 20:35:40.010,40.36667,-124.33333,26.90,2.18,206,165,0.05,36,,13,8,20,0
71495165,135.0,50.0,-180,2010-12-10 20:35:40.010,40.36667,-124.33333,26.90,2.18,206,225,0.07,36,,23,38,35,1
71495915,175.0,65.0,-130,2010-12-12 16:34:01.110,41.25,-123.46667,36.55,2.61,62,85,0.06,30,,28,23,40,0
71495915,190.0,35.0,-80,2010-12-12 16:34:01.110,41.25,-123.46667,36.55,2.61,62,280,0.11,30,,25,18,25,1
71497360,260.0,40.0,-130,2010-12-16 05:09:37.560,40.28333,-124.33333,18.22,2.43,221,170,0.09,33,,33,40,50,0
71497435,90.0,15.0,70,2010-12-16 08:55:03.410,40.36667,-124.25,30.32,2.09,183,180,0.01,28,,20,8,15,0
71497930,150.0,70.0,150,2010-12-17 07:35:56.840,40.98333,-123.55,34.23,2.57,51,240,0.08,43,,15,35,35,0
71500620,205.0,75.0,-30,2010-12-23 20:25:34.880,39.76667,-123.33333,8.37,2.51,45,115,0.14,58,,15,30,40,0
71500870,150.0,15.0,-80,2010-12-24 12:59:19.890,40.53333,-123.86667,24.50,3.69,99,240,0.05,52,,38,18,35,0
71503405,95.0,75.0,40,2010-12-31 03:42:13.360,40.66667,-123.81667,2.48,1.89,89,185,0.00,27,,23,30,25,0
71504585,140.0,80.0,-180,2011-01-03 07:49:17.260,40.4,-123.78333,29.41,2.8,42,230,0.05,70,,10,40,35,0
71509855,90.0,30.0,-110,2011-01-14 11:15:37.860,40.88333,-123.7,27.06,2.72,116,180,0.10,37,,53,33,40,0
71509855,160.0,50.0,-100,2011-01-14 11:15:37.860,40.88333,-123.7,27.06,2.72,116,70,0.13,37,,23,20,20,1
71521456,140.0,80.0,-130,2011-01-28 11:07:35.180,40.35,-123.98333,26.94,1.71,60,50,0.03,26,,18,23,25,0
71524861,150.0,80.0,170,2011-02-05 04:52:32.100,40.76667,-124.33333,18.73,3.04,186,60,0.11,63,,13,38,30,0
71524956,160.0,25.0,-140,2011-02-05 11:13:45.580,40.31667,-124.2,19.01,2.57,109,250,0.08,44,,25,30,35,0
71526106,235.0,80.0,-10,2011-02-07 20:20:43.480,39.85,-123.51667,3.96,2.73,107,325,0.08,52,,18,43,40,0
71526691,245.0,90.0,100,2011-02-09 01:47:44.590,40.98333,-124.05,24.23,2.59,171,155,0.04,25,,18,10,20,0
71526696,215.0,85.0,0,2011-02-09 01:49:10.580,40.26667,-123.76667,29.43,2.47,45,305,0.08,33,,10,38,20,0
71526696,185.0,50.0,-80,2011-02-09 01:49:10.580,40.26667,-123.76667,29.43,2.47,45,275,0.15,33,,25,15,15,1
71528171,155.0,55.0,120,2011-02-12 07:45:44.710,39.85,-123.63333,3.64,1.91,108,245,0.21,31,,45,23,20,0
71526415,230.0,60.0,10,2011-02-21 04:22:24.520,39.8,-123.48333,10.46,1.88,80,320,0.14,28,,20,35,50,0
71539606,215.0,90.0,-50,2011-03-08 14:30:00.300,40.1,-123.78333,21.11,2.06,89,125,0.10,30,,18,23,30,0
71544441,145.0,85.0,110,2011-03-17 18:10:02.340,40.65,-124.58333,24.66,2.7,233,235,0.16,38,,18,15,80,0
71544441,250.0,85.0,80,2011-03-17 18:10:02.340,40.65,-124.58333,24.66,2.7,233,160,0.15,38,,28,28,80,1
71545165,220.0,75.0,40,2011-03-31 11:58:49.630,40.41667,-124.21667,25.40,3.6,165,130,0.08,74,,8,13,25,0
71545190,190.0,45.0,-120,2011-03-31 13:05:19.430,40.4,-124.2,24.94,2.0,182,100,0.12,26,,20,25,20,0
71559971,150.0,80.0,160,2011-04-17 20:07:21.740,41.08333,-123.38333,38.37,2.87,57,240,0.06,39,,15,33,35,0
71560826,140.0,5.0,100,2011-04-19 02:28:59.650,41.25,-124.35,29.16,2.54,212,230,0.11,36,,20,5,25,0
71562581,120.0,40.0,-160,2011-04-22 01:32:14.410,40.8,-123.95,29.07,3.25,144,210,0.15,71,,10,30,20,0
71562731,195.0,75.0,-80,2011-04-22 14:13:02.950,40.8,-123.9,24.49,2.69,68,105,0.09,40,,18,15,15,0
71566621,175.0,30.0,-100,2011-04-27 15:45:49.100,40.25,-123.48333,22.24,1.99,40,85,0.09,27,,15,13,20,0
71566621,240.0,80.0,10,2011-04-27 15:45:49.100,40.25,-123.48333,22.24,1.99,40,150,0.00,27,,15,30,35,0
71566621,105.0,30.0,110,2011-04-27 15:45:49.100,40.25,-123.48333,22.24,1.99,40,195,0.07,27,,13,10,15,1
71568361,115.0,45.0,150,2011-05-01 06:53:48.310,40.23333,-124.15,11.78,2.49,85,205,0.02,28,,10,23,25,0
71564045,100.0,55.0,120,2011-05-03 08:33:24.040,41.03333,-123.48333,36.21,2.38,125,190,0.08,29,,23,15,15,0
71564045,180.0,15.0,-120,2011-05-03 08:33:24.040,41.03333,-123.48333,36.21,2.38,125,270,0.13,29,,15,10,10,1
71570815,90.0,60.0,30,2011-05-16 10:28:43.900,40.4,-123.51667,5.20,2.09,51,180,0.03,29,,20,33,40,0
71570815,170.0,50.0,-150,2011-05-16 10:28:43.900,40.4,-123.51667,5.20,2.09,51,80,0.09,29,,10,15,15,1
71570820,235.0,75.0,-20,2011-05-16 11:22:57.150,40.25,-123.75,29.98,2.13,49,325,0.03,27,,15,28,30,0
71572740,220.0,85.0,40,2011-05-20 16:40:09.960,40.45,-124.53333,22.23,2.24,235,130,0.10,27,,23,35,25,0
71581535,250.0,80.0,-60,2011-06-07 17:42:04.300,40.36667,-124.23333,27.26,2.43,163,160,0.05,34,,20,25,35,0
71581990,150.0,80.0,-150,2011-06-08 15:18:05.600,41.11667,-123.56667,35.23,2.73,66,60,0.12,38,,15,30,30,0
71587015,200.0,55.0,110,2011-06-19 02:27:12.740,40.16667,-124.2,4.94,2.26,180,110,0.04,33,,35,10,30,0
71587020,120.0,40.0,70,2011-06-19 02:29:54.820,40.16667,-124.2,4.99,2.31,180,210,0.02,32,,58,15,25,0
71590305,155.0,90.0,80,2011-06-25 23:37:06.880,41.23333,-124.35,26.51,2.41,212,65,0.20,26,,43,35,20,0
71592865,125.0,85.0,120,2011-06-30 09:00:22.460,40.73333,-123.7,28.66,2.37,104,215,0.02,35,,15,10,25,0
71592865,205.0,65.0,-40,2011-06-30 09:00:22.460,40.73333,-123.7,28.66,2.37,104,115,0.07,35,,13,18,25,1
71595045,125.0,80.0,-160,2011-07-04 08:07:44.880,39.78333,-123.18333,5.52,2.1,57,35,0.00,29,,8,35,45,0
71595045,215.0,60.0,-20,2011-07-04 08:07:44.880,39.78333,-123.18333,5.52,2.1,57,125,0.01,29,,13,25,20,1
71600135,160.0,35.0,-120,2011-07-13 05:57:52.640,40.58333,-123.75,22.08,1.81,126,70,0.04,26,,18,13,15,0
71602920,220.0,75.0,-100,2011-07-18 10:58:40.050,40.66667,-124.2,13.67,1.9,165,130,0.06,29,,33,23,30,0
71603400,220.0,75.0,20,2011-07-19 00:18:45.050,40.63333,-124.28333,15.97,1.82,180,130,0.04,28,,13,33,60,0
71610465,175.0,70.0,-100,2011-07-30 16:52:01.830,39.78333,-123.45,6.26,2.36,87,85,0.04,36,,20,13,20,0
71612135,250.0,70.0,-50,2011-08-02 05:02:36.160,40.4,-124.16667,27.35,2.19,76,160,0.02,29,,23,23,30,0
71615150,225.0,60.0,10,2011-08-07 11:59:01.010,40.48333,-124.31667,19.82,2.33,162,135,0.18,39,,15,30,35,0
71615150,260.0,40.0,70,2011-08-07 11:59:01.010,40.48333,-124.31667,19.82,2.33,162,170,0.25,39,,10,18,15,1
71616450,220.0,65.0,-60,2011-08-09 21:39:03.620,40.03333,-123.76667,16.49,2.84,110,310,0.16,35,,20,18,40,0
71616450,140.0,75.0,-150,2011-08-09 21:39:03.620,40.03333,-123.76667,16.49,2.84,110,230,0.16,35,,5,38,45,1
71616480,165.0,40.0,-150,2011-08-09 21:59:53.360,40.03333,-123.78333,15.73,2.56,108,75,0.05,38,,18,25,40,0
71618195,210.0,75.0,-30,2011-08-12 20:03:16.490,40.03333,-123.76667,18.88,1.89,109,300,0.07,27,,18,35,30,0
71618195,185.0,35.0,-40,2011-08-12 20:03:16.490,40.03333,-123.76667,18.88,1.89,109,275,0.09,27,,13,33,10,1
71619485,225.0,30.0,-170,2011-08-14 19:27:06.240,41.01667,-125.15,20.59,4.1,230,135,0.02,50,,10,23,10,0
71619485,180.0,85.0,-40,2011-08-14 19:27:06.240,41.01667,-125.15,20.59,4.1,230,90,0.02,50,,10,15,10,1
71619610,180.0,85.0,-120,2011-08-15 01:04:42.600,39.91667,-123.51667,6.76,1.89,58,90,0.04,28,,20,33,40,0
71619720,230.0,60.0,-20,2011-08-15 06:44:38.380,41.26667,-124.16667,28.89,2.51,193,140,0.21,43,,23,43,40,0
71619730,155.0,80.0,-180,2011-08-15 07:12:51.560,40.36667,-124.11667,26.28,2.53,60,245,0.05,36,,10,48,30,0
71622965,145.0,25.0,-110,2011-08-20 18:40:56.180,40.73333,-123.93333,22.82,2.71,87,235,0.26,46,,20,25,35,0
71622965,120.0,45.0,-140,2011-08-20 18:40:56.180,40.73333,-123.93333,22.82,2.71,87,30,0.30,46,,15,25,10,1
71624245,125.0,70.0,-160,2011-08-22 21:26:10.540,40.81667,-123.88333,22.24,1.84,79,215,0.05,26,,15,28,15,0
71625660,200.0,90.0,-40,2011-08-24 18:55:00.660,40.43333,-123.93333,20.79,2.13,79,110,0.05,29,,20,28,35,0
71625660,140.0,80.0,-140,2011-08-24 18:55:00.660,40.43333,-123.93333,20.79,2.13,79,50,0.05,29,,18,18,30,1
71632785,155.0,85.0,150,2011-09-03 03:49:27.520,40.28333,-123.46667,29.22,2.57,36,245,0.05,55,,15,33,35,0
71632785,175.0,75.0,-130,2011-09-03 03:49:27.520,40.28333,-123.46667,29.22,2.57,36,85,0.06,55,,28,23,30,1
71633190,95.0,40.0,80,2011-09-03 19:11:50.420,39.91667,-123.53333,-1.07,1.94,60,185,0.15,27,,38,15,25,0
71633190,175.0,45.0,140,2011-09-03 19:11:50.420,39.91667,-123.53333,-1.07,1.94,60,265,0.21,27,,28,25,10,1
71633505,225.0,70.0,20,2011-09-04 03:28:10.810,39.91667,-123.55,-0.89,2.12,59,135,0.03,33,,15,25,20,0
71634355,215.0,60.0,-80,2011-09-05 05:12:35.340,40.18333,-123.11667,38.65,2.74,30,125,0.16,84,,30,18,35,0
71634355,165.0,45.0,-150,2011-09-05 05:12:35.340,40.18333,-123.11667,38.65,2.74,30,255,0.18,84,,28,35,50,1
71634420,200.0,55.0,180,2011-09-05 06:36:15.070,40.38333,-124.9,7.14,2.53,231,110,0.16,33,,10,5,40,0
71634710,220.0,40.0,-110,2011-09-05 15:43:58.880,40.56667,-123.91667,24.31,2.49,101,130,0.12,37,,13,25,15,0
71640706,210.0,80.0,80,2011-09-07 04:43:03.770,40.41667,-124.61667,26.36,2.63,234,120,0.25,38,,25,5,10,0
71641336,180.0,75.0,-50,2011-09-07 19:37:06.510,40.28333,-124.36667,15.77,2.51,235,270,0.21,54,,28,28,35,0
71642626,100.0,75.0,-130,2011-09-10 00:05:43.170,40.33333,-124.38333,17.52,2.79,233,190,0.04,41,,23,10,5,0
71643091,255.0,85.0,-20,2011-09-10 18:41:12.670,40.71667,-124.18333,7.70,2.42,169,345,0.10,33,,13,38,20,0
71646396,130.0,60.0,-110,2011-09-14 05:47:57.290,40.28333,-124.31667,20.22,2.0,203,220,0.14,30,,83,40,70,0
71650576,165.0,55.0,-110,2011-09-21 01:05:45.020,40.13333,-123.85,20.36,2.62,70,75,0.09,50,,33,35,45,0
71657646,145.0,45.0,110,2011-10-03 11:09:42.580,39.75,-123.11667,4.58,2.1,38,235,0.06,30,,63,33,45,0
71658661,235.0,50.0,-60,2011-10-05 05:55:26.340,40.51667,-124.28333,27.14,2.42,152,145,0.04,27,,18,20,45,0
71665216,140.0,70.0,-130,2011-10-17 04:52:20.420,40.03333,-123.78333,15.90,2.32,112,50,0.03,27,,23,33,20,0
71668876,215.0,65.0,-20,2011-10-23 01:51:02.010,40.33333,-124.26667,32.72,2.76,187,125,0.08,38,,18,45,25,0
71668946,150.0,60.0,-150,2011-10-23 05:39:50.430,40.61667,-124.16667,19.74,2.15,150,240,0.03,26,,13,40,55,0
71668946,145.0,80.0,140,2011-10-23 05:39:50.430,40.61667,-124.16667,19.74,2.15,150,235,0.06,26,,23,33,15,1
71676066,130.0,40.0,-70,2011-11-05 13:59:38.910,40.08333,-123.66667,20.42,2.03,79,220,0.08,30,,30,15,25,0
71682971,245.0,85.0,50,2011-11-17 15:36:39.480,40.83333,-124.26667,19.87,2.76,188,155,0.06,49,,20,30,20,0
71679905,140.0,75.0,140,2011-11-21 18:20:58.730,40.53333,-124.06667,19.12,2.64,115,230,0.05,41,,10,20,50,0
71680065,240.0,65.0,40,2011-11-22 02:49:08.460,41.0,-124.46667,16.70,2.67,218,150,0.18,45,,10,33,25,0
71680065,200.0,40.0,-110,2011-11-22 02:49:08.460,41.0,-124.46667,16.70,2.67,218,110,0.19,45,,25,8,25,1
71680355,155.0,55.0,-130,2011-11-22 17:45:48.960,39.93333,-123.55,-1.02,2.08,56,65,0.04,26,,43,18,55,0
71680355,175.0,35.0,-90,2011-11-22 17:45:48.960,39.93333,-123.55,-1.02,2.08,56,265,0.09,26,,43,25,30,1
71687741,140.0,30.0,-110,2011-11-27 13:28:25.000,39.78333,-123.18333,4.42,2.19,39,230,0.06,36,,23,35,45,0
71687741,195.0,60.0,-40,2011-11-27 13:28:25.000,39.78333,-123.18333,4.42,2.19,39,105,0.06,36,,25,40,45,1
71688531,205.0,45.0,-20,2011-11-28 22:53:00.250,40.55,-124.06667,18.13,2.29,113,115,0.01,28,,18,28,40,0
71688766,195.0,60.0,-50,2011-11-29 08:18:13.660,40.3,-124.61667,8.11,2.73,232,285,0.08,40,,35,35,35,0
71689611,210.0,90.0,90,2011-11-30 18:15:09.070,40.35,-124.53333,25.05,2.62,234,120,0.05,38,,35,10,35,0
71693141,220.0,75.0,-50,2011-12-07 12:55:39.910,40.5,-123.51667,-1.17,2.09,71,130,0.16,28,,20,8,45,0
71693721,155.0,10.0,-150,2011-12-08 06:39:32.850,40.41667,-123.35,24.26,1.89,33,65,0.07,32,,40,20,35,0
71689070,175.0,90.0,90,2011-12-08 17:16:14.720,40.45,-124.31667,24.42,3.03,172,85,0.05,89,,20,25,25,0
71689070,160.0,65.0,-150,2011-12-08 17:16:14.720,40.45,-124.31667,24.42,3.03,172,70,0.09,89,,15,28,60,1
71693180,120.0,75.0,-120,2011-12-15 06:43:40.600,40.76667,-124.31667,20.37,2.44,179,210,0.09,27,,30,20,40,0
71693395,135.0,65.0,-90,2011-12-15 12:26:02.610,40.48333,-124.41667,22.33,2.41,225,225,0.14,45,,33,10,60,0
71698420,195.0,45.0,-40,2011-12-23 09:53:10.290,40.1,-123.78333,19.84,2.01,86,285,0.02,25,,25,25,35,0
71701050,250.0,5.0,30,2011-12-27 17:33:57.950,40.33333,-124.23333,27.35,2.94,98,160,0.16,80,,30,45,25,0
71715096,240.0,15.0,30,2012-01-11 04:09:52.280,40.41667,-124.35,26.33,3.18,223,150,0.08,53,,20,35,30,0
71715101,255.0,10.0,0,2012-01-11 04:12:23.730,40.41667,-124.31667,25.75,2.13,177,165,0.02,27,,18,43,20,0
71715101,150.0,80.0,150,2012-01-11 04:12:23.730,40.41667,-124.31667,25.75,2.13,177,60,0.02,27,,18,10,40,1
71715571,220.0,80.0,-130,2012-01-11 19:28:56.420,40.8,-123.95,23.13,2.46,70,130,0.10,28,,15,28,55,0
71715571,125.0,85.0,-50,2012-01-11 19:28:56.420,40.8,-123.95,23.13,2.46,70,35,0.09,28,,13,20,25,1
71718136,150.0,55.0,-130,2012-01-16 06:02:40.800,40.38333,-124.31667,27.21,2.51,183,240,0.15,43,,23,30,45,0
71718681,160.0,85.0,-150,2012-01-17 03:05:24.500,40.4,-124.31667,27.70,2.39,171,70,0.28,39,,15,20,15,0
71718681,250.0,70.0,-30,2012-01-17 03:05:24.500,40.4,-124.31667,27.70,2.39,171,160,0.24,39,,18,28,30,1
71718846,125.0,65.0,140,2012-01-17 09:55:00.520,40.51667,-124.76667,23.58,4.28,225,215,0.07,67,,8,33,25,0
71718846,235.0,65.0,40,2012-01-17 09:55:00.520,40.51667,-124.76667,23.58,4.28,225,145,0.07,67,,8,25,15,1
71716335,95.0,10.0,50,2012-01-21 15:34:26.540,39.75,-123.15,3.27,2.27,25,185,0.13,34,,35,8,50,0
71719045,250.0,50.0,40,2012-01-27 07:04:17.130,40.96667,-124.05,16.97,2.48,170,160,0.06,25,,33,33,55,0
71720255,225.0,5.0,-180,2012-01-29 04:47:08.630,40.46667,-124.23333,23.63,2.4,98,135,0.06,26,,40,40,40,0
71726650,200.0,40.0,-40,2012-02-08 18:04:49.240,40.81667,-124.43333,16.81,2.53,214,110,0.13,32,,33,25,60,0
71734741,185.0,40.0,-100,2012-02-13 21:07:02.770,41.13333,-123.78333,27.36,5.6,72,95,0.05,100,,25,13,20,0
71734741,120.0,35.0,-100,2012-02-13 21:07:02.770,41.13333,-123.78333,27.36,5.6,72,210,0.06,100,,43,15,10,1
71734806,110.0,25.0,40,2012-02-14 00:19:07.530,41.15,-123.78333,31.63,2.77,74,200,0.10,37,,15,48,65,0
71736811,255.0,45.0,100,2012-02-16 22:33:49.990,40.35,-124.36667,13.88,2.73,218,165,0.16,40,,33,18,65,0
71736811,220.0,50.0,50,2012-02-16 22:33:49.990,40.35,-124.36667,13.88,2.73,218,310,0.16,40,,20,35,35,1
71741671,105.0,80.0,150,2012-02-25 05:17:15.500,40.26667,-124.3,19.40,4.28,183,15,0.17,88,,15,20,20,0
71741671,155.0,55.0,-90,2012-02-25 05:17:15.500,40.26667,-124.3,19.40,4.28,183,245,0.16,88,,20,3,20,1
71741796,165.0,55.0,-80,2012-02-25 10:22:05.220,40.26667,-124.31667,19.44,2.43,202,255,0.12,26,,48,20,50,0
71741796,100.0,50.0,-170,2012-02-25 10:22:05.220,40.26667,-124.31667,19.44,2.43,202,10,0.16,26,,20,35,35,1
71743666,130.0,50.0,-100,2012-02-28 19:17:34.130,40.26667,-124.31667,19.61,2.95,198,220,0.12,57,,20,13,40,0
71743666,175.0,65.0,-10,2012-02-28 19:17:34.130,40.26667,-124.31667,19.61,2.95,198,85,0.12,57,,15,35,30,1
71743876,150.0,30.0,-90,2012-02-29 05:00:33.000,41.13333,-123.78333,30.32,3.73,68,240,0.06,57,,30,23,25,0
71744395,180.0,5.0,120,2012-03-08 09:38:45.340,40.31667,-124.23333,28.15,2.24,84,270,0.04,27,,53,3,40,0
71749090,225.0,50.0,30,2012-03-17 12:45:05.460,39.76667,-123.33333,8.48,1.86,46,135,0.08,27,,15,25,25,0
71751785,210.0,80.0,-40,2012-03-22 04:18:00.980,39.76667,-123.33333,8.01,2.25,41,300,0.12,33,,13,23,30,0
71751785,95.0,75.0,130,2012-03-22 04:18:00.980,39.76667,-123.33333,8.01,2.25,41,185,0.20,33,,23,20,20,1
71757355,165.0,50.0,-100,2012-04-03 02:38:08.100,40.31667,-124.06667,20.91,2.76,47,255,0.05,38,,23,10,25,0
71757355,240.0,85.0,30,2012-04-03 02:38:08.100,40.31667,-124.06667,20.91,2.76,47,150,0.03,38,,13,15,30,1
